receiver,receiver_status,projectname,projectcode,projectmember,drop_dead_date,download_date_time,deploy_date_time,recover_date_time,bottom_depth,riser_length,instrument_depth,check_complete_time,sync_date_time,voltage_at_deploy,ar_confirm,data_downloaded,voltage_at_download,time_drift,comments,id_pk,receiver_fk,location_name,location_manager,location_description,deploy_lat,deploy_long,recover_lat,recover_long,station_name,intended_lat,intended_long,date_created,date_modified,battery_install_date,ar_battery_install_date,distance_to_mouth,source,transmit_profile,transmit_power_output,log_temperature_stats_period,log_temperature_sample_period,log_tilt_sample_period,log_noise_stats_period,log_noise_sample_period,log_depth_stats_period,log_depth_sample_period,project_fk,mooring_type,deployment_type,activation_datetime,valid_data_until_datetime
VR2W-127716,Active,Zeeschelde,zeeschelde,1,2018-07-12T00:00:00Z,2017-10-27T00:00:00Z,2017-04-12T00:00:00Z,2017-10-27T00:00:00Z,,,,,,,,VR2W_127716_20171027_1.csv,,,,2652,1151,Buoy near Palingplaat,,Buoy near Palingplaat,51.235423,4.396673,51.2354,4.3967,s-10a,51.235423,4.396673,2017-04-12T19:24:43Z,2017-10-30T08:38:36Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-126201,Lost,BPNS,bpns,0,2018-02-17T00:00:00Z,2018-01-30T00:00:00Z,2017-04-06T00:00:00Z,2018-01-30T00:00:00Z,,,,,,,,VR2W_126201_20180130_1.csv,,,,2638,1196,Trapegeer,,,51.1403333333,2.573,51.1333,2.5167,bpns-Trapegeer,,,2017-04-06T13:25:54Z,2018-02-01T09:40:57Z,,,,,,,,,,,,,,9,,acoustic_telemetry,,
VR2W-127725,Active,Westerschelde 3,ws3,1,2017-12-28T00:00:00Z,2018-01-30T00:00:00Z,2017-04-06T00:00:00Z,2018-01-30T00:00:00Z,,,,,,,,VR2W_127725_20180130_1.csv,,,,2631,1098,ws_HW6,5,,51.43484,4.02702,51.4348,4.027,ws-HW6,51.43484,4.02702,2017-04-06T11:56:24Z,2018-02-05T17:02:28Z,,,,,,,,,,,,,,615,,acoustic_telemetry,,
VR2W-129570,Active,BPNS,bpns,0,2018-02-17T00:00:00Z,2018-01-30T00:00:00Z,2017-04-06T00:00:00Z,2018-01-30T00:00:00Z,,,,,,,,VR2W_129570_20180130_1.csv,,,,2643,1306,Nieuwpoortbank,,,51.1695,2.6015,51.1695,2.6015,bpns-nieuwpoortbank,,,2017-04-06T13:26:11Z,2018-02-01T09:41:13Z,,,,,,,,,,,,,,9,,acoustic_telemetry,,
VR2W-129567,Available,BPNS,bpns,0,2018-02-28T00:00:00Z,,2017-04-06T00:00:00Z,2018-01-30T00:00:00Z,,,,,,,,,,,receiver lost! No mooring anymore,2640,1303,bpns-NIEUWPOORTKUST8,1,,51.160167,2.691833333,,,bpns-NIEUWPOORTKUST8,51.160167,2.691833333,2017-04-06T13:26:10Z,2018-02-01T09:54:59Z,,,,,,,,,,,,,,9,,acoustic_telemetry,,
VR2W-129569,Active,BPNS,bpns,0,2018-02-28T00:00:00Z,2018-01-30T00:00:00Z,2017-04-06T00:00:00Z,2018-01-30T00:00:00Z,,,,,,,,VR2W_129569_20180130_1.csv,,,steen kwijt,2642,1305,Middelkerkebank,,,51.3033,2.7125,51.3033,2.7125,bpns-middelkerkebank,,,2017-04-06T13:26:10Z,2018-02-01T09:57:34Z,,,,,,,,,,,,,,9,,acoustic_telemetry,,
VR2W-127734,Active,Westerschelde 3,ws3,1,2017-12-28T00:00:00Z,2018-01-30T00:00:00Z,2017-04-06T00:00:00Z,2018-01-30T00:00:00Z,,,,,,,,VR2W_127734_20180130_1.csv,,,,2634,1181,55,5,,51.40221,4.02998,51.4022,4.03,ws-55,51.40221,4.02998,2017-04-06T11:57:29Z,2018-02-05T17:02:55Z,,,,,,,,,,,,,,615,,acoustic_telemetry,,
VR2W-127731,Active,Westerschelde 3,ws3,1,2017-12-28T00:00:00Z,2018-01-30T00:00:00Z,2017-04-06T00:00:00Z,2018-01-30T00:00:00Z,,,,,,,,VR2W_127731_20180130_1.csv,,,,2632,1236,53A,5,,51.411167,4.029233,51.4112,4.0292,ws-53A,51.411167,4.029233,2017-04-06T11:57:10Z,2018-02-05T17:03:03Z,,,,,,,,,,,,,,615,,acoustic_telemetry,,
VR2W-127737,Active,Westerschelde 3,ws3,1,2017-12-28T00:00:00Z,2018-01-30T00:00:00Z,2017-04-06T00:00:00Z,2018-01-30T00:00:00Z,,,,,,,,VR2W_127737_20180130_1.csv,,,,2636,1115,53,5,,51.41651283,4.027360624,51.4165,4.0274,ws-53,51.41651283,4.027360624,2017-04-06T11:57:46Z,2018-02-05T17:03:11Z,,,,,,,,,,,,,,615,,acoustic_telemetry,,
VR2W-106251,Broken,BPNS,bpns,0,2018-02-28T00:00:00Z,2018-03-14T00:00:00Z,2017-04-06T09:00:00Z,2018-03-14T00:00:00Z,,,,,,,,VR2W_106251_20180314_1.csv,,,,2549,769,OOST – DYCK,,,51.356333,2.518666667,,,bpns-OOSTDYCK,51.356333,2.518666667,2017-02-28T12:07:12Z,2018-03-22T21:40:54Z,,,,,,,,,,,,,,9,,acoustic_telemetry,,
VR2W-112295,Active,Zeeschelde,zeeschelde,1,2017-02-23T00:00:00Z,2017-04-12T00:00:00Z,2016-09-27T00:00:00Z,2017-04-12T00:00:00Z,,,,,,,,VR2W_112295_20170412_1.csv,,,,2239,1050,Hemiksem,,"Scheldeboord 33, Hemiksem; RO SA overzetboot Jan Van Eyck aan overstort",51.14319,4.33078,51.1432,4.3308,s-8,51.14319,4.33078,2016-09-27T16:00:41Z,2017-04-12T19:32:29Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-127719,Active,Zeeschelde,zeeschelde,1,2017-02-23T00:00:00Z,2017-04-12T00:00:00Z,2016-09-27T00:00:00Z,2017-04-12T00:00:00Z,,,,,,,,VR2W_127719_20170412_1.csv,,,,2241,1203,Veer Bzael,8,"Kallebeek 1, Kruibeke, Veer Bazel, niet afhankelijk van getij, LO",51.14222,4.32646,51.1422,4.3265,s-8a,51.14222,4.32646,2016-09-27T16:00:44Z,2017-04-12T19:33:56Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-115441,Active,Zeeschelde,zeeschelde,1,2017-02-22T00:00:00Z,2017-04-12T00:00:00Z,2016-09-27T00:00:00Z,2017-04-12T00:00:00Z,,,,,,,,VR2W_115441_20170412_1.csv,,,,2244,1239,Temse,,"Wilfordkaai 5, Temse; aan meerpaal nabij brug, niet afhankelijk van getij, LO",51.12287,4.2184,51.1229,4.2184,s-6,51.12287,4.2184,2016-09-27T16:01:19Z,2017-04-12T19:36:33Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-115430,Available,Zeeschelde,zeeschelde,1,2017-02-23T00:00:00Z,2017-04-12T00:00:00Z,2016-09-27T00:00:00Z,2017-04-12T00:00:00Z,,,,,,,,VR2W_115430_20170412_1.csv,,,,2243,1162,Hamme,,"Driegoten 66, Hamme, thv controlehuisje, aan houten constructie (paaltjes); LO",51.09258,4.17083,51.0926,4.1708,s-5,51.09258,4.17083,2016-09-27T16:01:17Z,2017-04-12T19:37:54Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-122336,Active,Zeeschelde,zeeschelde,1,2017-12-27T00:00:00Z,2017-04-12T00:00:00Z,2016-09-27T12:00:00Z,2017-04-12T00:00:00Z,,,,,,,,VR2W_122336_20170412_1.csv,,,,2258,1070,Branst,,"Bovenstraat 152, Branst Nabij 'Zates', Niet afhankelijk van getij, RO",51.07363,4.19007,51.0736,4.1901,s-4c,51.07363,4.19007,2016-09-27T17:27:45Z,2017-04-12T19:41:21Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2Tx-480723,Active,BPNS,bpns,0,,2017-07-05T00:00:00Z,2017-04-05T00:00:00Z,2017-07-05T00:00:00Z,,,,,,,,VR2Tx_480723_20170705_1.csv,,,,2651,1289,bpns-CPowerReefballs,,,51.5800044,2.9954894,51.58,2.99549,bpns-CPowerReefballs,51.5800044,2.9954894,2017-04-07T07:22:40Z,2017-07-05T11:16:08Z,,,,,,,,,,,,,,9,,acoustic_telemetry,,
VR2W-122339,Active,Zeeschelde,zeeschelde,1,2015-10-27T00:00:00Z,2017-04-12T00:00:00Z,2015-06-16T00:00:00Z,2017-04-12T00:00:00Z,,,,,,,,VR2W_122339_20170412_1.csv,,,"Entangled around chain.
To be sure, another receiver has been deployed on the same location (VR2W-122336). As such, 2 open deployments on same location.
Receiver got loose on 2017-04-12",1751,1126,Branst,,"Bovenstraat 152, Branst Nabij 'Zates', Niet afhankelijk van getij, RO",51.07363,4.19007,51.0736,4.1901,s-4c,51.07363,4.19007,2016-01-28T11:36:29Z,2017-04-12T19:45:58Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-122367,Active,Zeeschelde,zeeschelde,1,2017-02-23T00:00:00Z,2017-04-12T00:00:00Z,2016-09-27T00:00:00Z,2017-04-12T00:00:00Z,,,,,,,,VR2W_122367_20170412_1.csv,,,,2247,1110,Sint-Amands,,"Kaai 22,Sint-Amands, LO nabij 'De Veerman', niet afhankelijk van getij",51.05593,4.20024,51.0559,4.2002,s-4b,51.05593,4.20024,2016-09-27T16:01:31Z,2017-04-12T19:47:48Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-122363,Active,Zeeschelde,zeeschelde,1,2017-02-23T00:00:00Z,2017-04-12T00:00:00Z,2016-09-27T00:00:00Z,2017-04-12T00:00:00Z,,,,,,,,VR2W_122363_20170412_1.csv,,,,2255,1086,Buggenhout,,"Buggenhout, Briel 28, RO aan boom SA van staketsel",51.03203,4.18166,51.0321,4.1817,s-4a,51.03203,4.18166,2016-09-27T16:10:16Z,2017-04-12T19:49:07Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-115444,Active,Zeeschelde,zeeschelde,1,2017-06-24T00:00:00Z,2017-04-12T00:00:00Z,2016-09-27T00:00:00Z,2017-04-12T00:00:00Z,,,,,,,,VR2W_115444_20170412_1.csv,,,,2252,1217,Schelde Vlassenbroek,,"Linkeroever, aan helling overzet (niet de aanlegsteiger)
Baasrodeveerstraat, Vlassenbroek",51.03955,4.16605,51.0401,4.166,s-Vlassenbroek,51.03955,4.16605,2016-09-27T16:04:21Z,2017-04-12T19:51:10Z,2016-03-24T00:00:00Z,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-112292,Available,Zeeschelde,zeeschelde,1,2017-06-24T00:00:00Z,2017-04-12T00:00:00Z,2016-09-27T00:00:00Z,2017-04-12T00:00:00Z,,,,,,,,VR2W_112292_20170412_1.csv,,,,2248,1220,Schelde Dendermonde,,"Rechteroever, aan ponton
Vlassenbroek/ Killeweg, Dendermonde",51.03855,4.1175,51.0384,4.1178,s-Dendermonde,51.03855,4.1175,2016-09-27T16:02:32Z,2017-04-12T19:52:26Z,2016-03-24T00:00:00Z,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-112295,Active,Zeeschelde,zeeschelde,1,2018-07-12T00:00:00Z,2017-10-17T00:00:00Z,2017-04-12T00:00:00Z,2017-10-17T00:00:00Z,,,,,,,,VR2W_112295_20171017_1.csv,,,,2655,1050,Hemiksem,,"Scheldeboord 33, Hemiksem; RO SA overzetboot Jan Van Eyck aan overstort",51.14319,4.33078,51.14319,4.33078,s-8,51.14319,4.33078,2017-04-12T19:32:29Z,2017-10-19T08:34:28Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-113521,Lost,Zeeschelde,zeeschelde,1,2017-02-22T14:00:00Z,2017-04-12T00:00:00Z,2016-09-27T00:00:00Z,2017-04-12T00:00:00Z,,,,,,,,VR2W_113521_20170412_1.csv,,,,2250,1059,Dendermonde,,"Steenweg van Grembergen 45, Dendermonde; thv oude fabriek, trap over dijk, aan wilg LO",51.04231,4.0945,51.0423,4.0945,s-4,51.04231,4.0945,2016-09-27T16:04:21Z,2017-04-12T19:54:47Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-122325,Active,Zeeschelde,zeeschelde,1,2017-02-22T14:00:00Z,2017-04-12T00:00:00Z,2016-09-27T00:00:00Z,2017-04-12T00:00:00Z,,,,,,,,VR2W_122325_20170412_1.csv,,,,2254,1038,Zele,,"Dijkstraat 186, Zele; vanaf stroomopwaarts 2de wilg (= vanaf de boot), LO",51.0434,4.04783,51.0434,4.0478,s-3,51.0434,4.04783,2016-09-27T16:10:16Z,2017-04-12T19:55:44Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-122322,Active,Zeeschelde,zeeschelde,1,2017-02-23T14:00:00Z,2017-04-12T00:00:00Z,2016-09-27T00:00:00Z,2017-04-12T00:00:00Z,,,,,,,,VR2W_122322_20170412_1.csv,,,,2253,1043,Berlare,,"Berlare LO, Niet afh van getij; Nieuwdonk Berlare",51.02032,3.96965,51.0203,3.9696,s-2a,51.02032,3.96965,2016-09-27T16:04:21Z,2017-04-12T19:57:57Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-113521,Lost,Zeeschelde,zeeschelde,1,2018-07-12T00:00:00Z,2017-10-16T00:00:00Z,2017-04-12T00:00:00Z,2017-10-16T00:00:00Z,,,,,,,,VR2W_113521_20171016_1.csv,,,,2666,1059,Dendermonde,,"Steenweg van Grembergen 45, Dendermonde; thv oude fabriek, trap over dijk, aan wilg LO",51.04231,4.0945,51.04231,4.0945,s-4,51.04231,4.0945,2017-04-12T19:54:47Z,2017-10-19T08:37:24Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-115438,Available,Zeeschelde,zeeschelde,1,2017-06-20T00:00:00Z,2017-04-12T00:00:00Z,2016-09-27T00:00:00Z,2017-04-12T00:00:00Z,,,,,,,,VR2W_115438_20170412_1.csv,,,,2251,1030,Wichelen,,"Linkeroever, onderaan aan uitwatering, uit te lezen rond laag water
Aard, Wichelen",51.0168,3.92527,51.0168,3.9253,s-Wichelen,51.0168,3.92527,2016-09-27T16:04:21Z,2017-04-12T20:10:30Z,2016-03-20T00:00:00Z,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-115430,Available,Zeeschelde,zeeschelde,1,2017-10-12T00:00:00Z,2017-10-16T00:00:00Z,2017-04-12T00:00:00Z,2017-10-16T00:00:00Z,,,,,,,,VR2W_115430_20171016_1.csv,,,,2659,1162,Hamme,,"Driegoten 66, Hamme, thv controlehuisje, aan houten constructie (paaltjes); LO",51.09258,4.17083,51.09258,4.17083,s-5,51.09258,4.17083,2017-04-12T19:37:54Z,2017-10-19T08:39:59Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-115442,Active,Zeeschelde,zeeschelde,1,2018-07-12T00:00:00Z,2017-10-17T00:00:00Z,2017-04-12T00:00:00Z,2017-10-17T00:00:00Z,,,,,,,,VR2W_115442_20171017_1.csv,,,,2657,1235,Bornem,,"Buitenland 58-60, Bornem; RO onder de brug (aanlegsteiger)",51.11414,4.24123,51.11414,4.24123,s-7,51.11414,4.24123,2017-04-12T19:35:05Z,2017-10-19T08:42:23Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-115444,Active,Zeeschelde,zeeschelde,1,2018-07-12T00:00:00Z,2017-10-17T00:00:00Z,2017-04-12T00:00:00Z,2017-10-17T00:00:00Z,,,,,,,,VR2W_115444_20171017_1.csv,,,,2664,1217,Schelde Vlassenbroek,,"Linkeroever, aan helling overzet (niet de aanlegsteiger)
Baasrodeveerstraat, Vlassenbroek",51.03955,4.16605,51.04012,4.16597,s-Vlassenbroek,51.03955,4.16605,2017-04-12T19:51:10Z,2017-10-19T08:43:18Z,2016-03-24T00:00:00Z,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-122325,Active,Zeeschelde,zeeschelde,1,2018-07-12T00:00:00Z,2017-10-16T00:00:00Z,2017-04-12T00:00:00Z,2017-10-16T00:00:00Z,,,,,,,,VR2W_122325_20171016_1.csv,,,,2667,1038,Zele,,"Dijkstraat 186, Zele; vanaf stroomopwaarts 2de wilg (= vanaf de boot), LO",51.0434,4.04783,51.0434,4.04783,s-3,51.0434,4.04783,2017-04-12T19:55:44Z,2017-10-19T08:50:50Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-122363,Active,Zeeschelde,zeeschelde,1,2018-07-12T00:00:00Z,2017-10-16T00:00:00Z,2017-04-12T00:00:00Z,2017-10-16T00:00:00Z,,,,,,,,VR2W_122363_20171016_1.csv,,,,2663,1086,Buggenhout,,"Buggenhout, Briel 28, RO aan boom SA van staketsel",51.03203,4.18166,51.03209,4.18166,s-4a,51.03203,4.18166,2017-04-12T19:49:07Z,2017-10-19T08:53:05Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-127719,Active,Zeeschelde,zeeschelde,1,2018-07-12T00:00:00Z,2017-10-16T00:00:00Z,2017-04-12T00:00:00Z,2017-10-16T00:00:00Z,,,,,,,,VR2W_127719_20171016_1.csv,,,,2656,1203,Veer Bazel,8,"Kallebeek 1, Kruibeke, Veer Bazel, niet afhankelijk van getij, LO",51.14222,4.32646,51.14222,4.32646,s-8a,51.14222,4.32646,2017-04-12T19:33:56Z,2017-10-19T08:54:41Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-115441,Active,Zeeschelde,zeeschelde,1,2018-07-12T00:00:00Z,2017-10-27T00:00:00Z,2017-04-12T00:00:00Z,2017-10-27T00:00:00Z,,,,,,,,VR2W_115441_20171027_1.csv,,,,2658,1239,Temse,,"Wilfordkaai 5, Temse; aan meerpaal nabij brug, niet afhankelijk van getij, LO",51.12287,4.2184,51.1229,4.2184,s-6,51.12287,4.2184,2017-04-12T19:36:33Z,2017-10-30T08:38:08Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-112297,Active,Zeeschelde,zeeschelde,1,2017-06-20T00:00:00Z,2017-04-12T00:00:00Z,2016-09-27T00:00:00Z,2017-04-12T00:00:00Z,,,,,,,,VR2W_112297_20170412_1.csv,,,,2249,1221,Wetteren,,"Rechteroever, onderaan aan uitwatering, uit te lezen rond laag water
Zijderdijk, Wetteren",51.00164,3.85695,51.0016,3.8569,s-Wetteren,51.00164,3.85695,2016-09-27T16:04:20Z,2017-04-12T20:13:22Z,2016-03-20T00:00:00Z,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2Tx-480063,Active,BPNS,bpns,0,2017-06-04T00:00:00Z,2017-05-08T00:00:00Z,2016-04-04T00:00:00Z,2017-05-08T00:00:00Z,,,,,,,,VR2Tx_480063_20170508_1.csv,,,hangt aan acoustic release NIOZ,2050,1269,bpns-CNB14,,,51.66594,2.79998,51.66586,2.79981,bpns-CNB14,,,2016-05-02T11:41:56Z,2017-05-08T13:11:12Z,,,,,,,,,,,,,,9,,acoustic_telemetry,,
VR2W-112288,Available,Albertkanaal,albert,1,2017-10-10T00:00:00Z,2017-06-12T00:00:00Z,2016-10-10T00:00:00Z,2017-06-12T00:00:00Z,,,,,,,,VR2W_112288_20170612_1.csv,,,,2431,1139,Genk SO,,"nieuwe locatie: niet meer aan steiger, nu aan beugel 50m verder SO op LO ; Swinnewijerweg Genk",50.9356423,5.4970086,,,ak-22,,,2016-11-10T12:20:08Z,2017-06-20T10:04:55Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-112290,Available,Albertkanaal,albert,1,2017-11-21T12:00:00Z,2017-06-12T00:00:00Z,2016-11-21T12:00:00Z,2017-06-12T00:00:00Z,,,,,,,,VR2W_112290_20170612_1.csv,,,,2674,1243,Genk SO1,,"nieuwe locatie: twintig meter verder stroomop aan trapje; Vossenkuilstraat/ Hoefaertweg, Bilzen",50.888339,5.57446,,,ak-21,50.888339,5.57446,2017-06-12T14:09:05Z,2017-06-20T10:05:43Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-122334,Available,Albertkanaal,albert,1,2017-10-10T00:00:00Z,2017-06-12T00:00:00Z,2016-10-10T00:00:00Z,2017-06-12T00:00:00Z,,,,,,,,VR2W_122334_20170612_1.csv,,,,2459,1150,Hasselt SO,,beugel tussen overgang rechte naar schuine oever; adres: boksbeemdenstraat; Hasselt,50.9406125,5.3743823,,,ak-26,,,2016-11-10T15:00:52Z,2017-06-20T10:06:09Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-113524,Active,Dijle,dijle,1,2018-06-15T00:00:00Z,2017-10-04T00:00:00Z,2017-03-15T00:00:00Z,2017-10-04T00:00:00Z,,,,,,,,VR2W_113524_20171004_1.csv,,,,2608,1128,Rupel,,Hoofd1; Willebroek,51.082219,4.366229,51.0823,4.3662,me-7-2,51.082219,4.366229,2017-03-21T22:51:08Z,2017-10-04T21:40:08Z,,,,,,,,,,,,,,12,,acoustic_telemetry,,
VR2W-122340,Active,Albertkanaal,albert,1,2017-10-10T00:00:00Z,2017-06-12T00:00:00Z,2016-10-10T00:00:00Z,2017-06-12T00:00:00Z,,,,,,,,VR2W_122340_20170612_1.csv,,,,2457,1078,Genk SA,,aan knik in betonnen wand; oogvijs; Swinnewijerweg Genk,50.9357743,5.487716,,,ak-23,,,2016-11-10T14:58:33Z,2017-06-20T10:06:17Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-113526,Active,Zeeschelde,zeeschelde,1,2018-06-15T00:00:00Z,2017-10-04T00:00:00Z,2017-03-15T00:00:00Z,2017-10-04T00:00:00Z,,,,,,,,VR2W_113526_20171004_1.csv,,,,2609,1161,s-1,,"Andere locatie omwille van slijk:
Stukje stroomaf vorige locatie aan zelfde oever; aan uitstroom vijver",51.023468,3.78826,51.0278,3.7869,s-1,51.023468,3.78826,2017-03-21T22:55:14Z,2017-10-04T21:40:19Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-122357,Available,Zeeschelde,zeeschelde,1,2018-06-15T00:00:00Z,2017-10-04T00:00:00Z,2017-03-15T00:00:00Z,2017-10-04T00:00:00Z,,,,,,,,VR2W_122357_20171004_1.csv,,,,2568,1146,Grote Nete Lier,,"Rechteroever, onderaan aan trap uitwatering, uit te lezen rond laag water
Kesselsesteenweg 114",51.13594,4.59381,51.1359,4.5938,gn-Lier,51.13594,4.59381,2017-03-15T19:28:48Z,2017-10-04T21:40:39Z,2016-03-23T00:00:00Z,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2Tx-480876,Available,Albertkanaal,albert,1,2018-01-12T00:00:00Z,2017-06-22T00:00:00Z,2017-06-22T00:00:00Z,2017-06-22T00:00:00Z,,,,,,,,VR2Tx_480876_20170622_1.csv,,,,2689,1318,S09-2,,,51.097162,5.11063,,,S09-2,,,2017-07-04T08:46:24Z,2017-07-04T09:02:04Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-113523,Available,Albertkanaal,albert,1,2017-12-16T00:00:00Z,2017-06-27T00:00:00Z,2016-12-16T00:00:00Z,2017-06-27T00:00:00Z,,,,,,,,VR2W_113523_20170627_1.csv,,,,2500,1228,Dessel-Schoten,,"voorbij woonboten aan laatste wilg ; adres: sluizenstraat, Villerslei Schoten",51.249274,4.506109,,,ak-43,,,2016-12-19T14:15:34Z,2017-07-04T09:20:58Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-127728,Active,Zeeschelde,zeeschelde,1,2018-06-15T14:00:00Z,2017-10-04T00:00:00Z,2017-03-15T00:00:00Z,2017-10-04T00:00:00Z,,,,,,,,VR2W_127728_20171004_1.csv,,,,2614,1047,Fort Liefkenshoek,8,"Fort Liefkenshoek, Ketenislaan 3, Beveren",51.29646,4.2857,51.2965,4.2857,s-11,51.29646,4.2857,2017-03-21T23:13:31Z,2017-10-04T21:40:50Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-127732,Available,Zeeschelde,zeeschelde,1,2018-06-15T14:00:00Z,2017-10-04T00:00:00Z,2017-03-15T00:00:00Z,2017-10-04T00:00:00Z,,,,,,,,VR2W_127732_20171004_1.csv,,,,2615,1195,Fort Lilo,8,"Fort Lilo, Scheldelaan Antwerpen",51.30305,4.28731,51.303,4.2873,s-12,51.30305,4.28731,2017-03-21T23:16:35Z,2017-10-04T21:41:00Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-115443,Available,Albertkanaal,albert,1,2017-10-11T00:00:00Z,2017-06-19T00:00:00Z,2016-10-11T00:00:00Z,2017-06-19T00:00:00Z,,,,,,,,VR2W_115443_20170619_1.csv,,,,2436,1152,"Terhulzen  Beringen, LO thv Style kapsalon",,"Terhulzen  Beringen, LO thv Style kapsalon",51.041797,5.21874,0,0,HH6,51.041797,5.21874,2016-11-10T12:28:41Z,2017-07-04T09:24:38Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-115443,Available,Albertkanaal,albert,1,2017-10-11T00:00:00Z,2017-10-24T00:00:00Z,2017-06-19T00:00:00Z,2017-10-24T00:00:00Z,,,,,,,,VR2W_115443_20171024_1.csv,,,,2696,1152,"Terhulzen  Beringen, LO thv Style kapsalon",,"Terhulzen  Beringen, LO thv Style kapsalon",51.041797,5.21874,0,0,HH6,51.041797,5.21874,2017-07-04T09:24:38Z,2017-10-25T12:22:50Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-127720,Active,Albertkanaal,albert,1,2017-10-11T00:00:00Z,2017-10-24T00:00:00Z,2017-06-23T00:00:00Z,2017-10-24T00:00:00Z,,,,,,,,VR2W_127720_20171024_1.csv,,,,3029,1200,HH9,8,SO brug zandstraat/bergstraat  Ham; RO aan groen bord,51.092742,5.137916,,,HH9,,,2017-09-29T11:23:52Z,2017-10-25T12:40:39Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2Tx-480876,Available,Albertkanaal,albert,1,2018-01-12T00:00:00Z,2017-10-31T00:00:00Z,2017-06-22T00:00:00Z,2017-10-31T00:00:00Z,,,,,,,,VR2Tx_480876_20171031_1.csv,,,,2690,1318,S09-2,,,51.097162,5.11063,,,S09-2,,,2017-07-04T09:02:04Z,2017-11-08T12:40:13Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-113525,Available,Albertkanaal,albert,1,2017-10-14T00:00:00Z,2017-10-27T00:00:00Z,2017-06-23T00:00:00Z,2017-10-27T00:00:00Z,,,,,,,,VR2W_113525_20171027_1.csv,,,,2692,1206,Kanaal Dessel - Herentals,,"einde steiger SO laatste sluiscomplex, onder laatste rooster adres: Herenthoutseweg 110; Herentals",51.168795,4.835036,,,ak-38,,,2017-07-04T09:20:58Z,2017-11-08T12:50:15Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-112290,Available,Albertkanaal,albert,1,2017-11-21T12:00:00Z,2017-11-06T00:00:00Z,2017-06-12T00:00:00Z,2017-11-06T00:00:00Z,,,,,,,,VR2W_112290_20171106_1.csv,,,,2676,1243,Genk SO1,,"nieuwe locatie: twintig meter verder stroomop aan trapje; Vossenkuilstraat/ Hoefaertweg, Bilzen",50.888339,5.57446,,,ak-21,50.888339,5.57446,2017-06-20T10:05:43Z,2017-11-08T12:47:17Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-113524,Active,Dijle,dijle,1,2018-06-15T00:00:00Z,2018-01-26T00:00:00Z,2017-10-04T00:00:00Z,2018-01-26T00:00:00Z,,,,,,,,VR2W_113524_20180126_1.csv,,,,3033,1128,Rupel,,Hoofd1; Willebroek,51.082219,4.366229,51.0823,4.3662,me-7-2,51.082219,4.366229,2017-10-04T21:40:08Z,2018-01-31T06:38:40Z,,,,,,,,,,,,,,12,,acoustic_telemetry,,
