projectname,projectmember,tag_code_space,person_id,animal_id,scientific_name,common_name,length,length_type,length_units,length2,length2_type,length2_units,weight_units,age,age_units,sex,life_stage,capture_location,capture_depth,utc_release_date_time,comments,est_tag_life,wild_or_hatchery,stock,dna_sample_taken,treatment_type,dissolved_oxygen,sedative,sedative_concentration,temperature_change,holding_temperature,preop_holding_period,post_op_holding_period,surgery_location,date_of_surgery,anaesthetic,buffer,anaesthetic_concentration,buffer_concentration_in_anaesthetic,anesthetic_concentration_in_recirculation,buffer_concentration_in_recirculation,id_pk,catched_date_time,capture_latitude,capture_longitude,release_latitude,release_longitude,surgery_latitude,surgery_longitude,recapture_date,implant_type,implant_method,date_modified,date_created,release_location,length3,length3_type,length3_units,length4,length4_type,length4_units,weight,end_date_tag,capture_method,project_fk,animal_tag_release_id_pk,thelma_converted_code,projectcode,tag_full_id
PhD Jan Reubens,0,A69-1303,30,T19,Gadus morhua,Atlantic cod,32,total length,cm,,,,,,,unknown,,D5,,2010-01-10T13:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D5,2010-01-10T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,683,2010-10-01T00:00:00Z,51.548,2.9295,51.548,2.9295,,,,,,2016-08-22T15:28:33Z,2016-02-02T11:48:40Z,D5,,,,,,,,2011-02-19T00:00:00Z,line fishing,16,8,,phd_reubens,A69-1303-20703
PhD Jan Reubens,0,A69-1303,30,T20,Gadus morhua,Atlantic cod,37,total length,cm,,,,,,,unknown,,D6,,2011-07-27T11:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,tss D5 en D6,2011-07-27T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,684,2011-07-27T00:00:00Z,51.55066667,2.923666667,51.55066667,2.923666667,,,,,,2016-02-02T11:48:40Z,2016-02-02T11:48:40Z,tss D5 en D6,,,,,,,,2012-09-04T00:00:00Z,line fishing,16,9,,phd_reubens,A69-1303-20704
Homarus,0,A69-1601,30,,Homarus gammarus,European lobster,,total length,cm,,,,,,,unknown,,Reefballs Belwind,,2014-09-04T00:00:00Z,,,wild,,,EXTERNAL TAGGING,,,,,,,,Reefballs Belwind,2014-09-04T00:00:00Z,,,,,,,251,2014-09-04T00:00:00Z,51.70442,2.8125,51.70442,2.8125,,,,,,2019-03-12T08:46:44Z,2016-02-02T11:28:21Z,Reefballs Belwind,,,,,,,,2015-08-30T00:00:00Z,capture by hand while diving,599,368,,homarus,A69-1601-13738
Homarus,0,A69-1601,30,,Homarus gammarus,European lobster,,total length,cm,,,,,,,unknown,,Reefballs Belwind,,2014-09-04T00:00:00Z,,,wild,,,EXTERNAL TAGGING,,,,,,,,Reefballs Belwind,2014-09-04T00:00:00Z,,,,,,,252,2014-09-04T00:00:00Z,51.70442,2.8125,51.70442,2.8125,,,,,,2019-03-12T08:47:09Z,2016-02-02T11:28:21Z,Reefballs Belwind,,,,,,,,2015-08-30T00:00:00Z,capture by hand while diving,599,369,,homarus,A69-1601-13739
PhD Jan Reubens,0,A69-1601,30,T21,Gadus morhua,Atlantic cod,27.5,total length,cm,,,,,,,unknown,,D6,,2011-05-24T17:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D6,2011-05-24T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,685,2011-05-24T00:00:00Z,51.55066667,2.923666667,51.55066667,2.923666667,,,,,,2016-02-02T11:48:40Z,2016-02-02T11:48:40Z,D6,,,,,,,,2012-07-02T00:00:00Z,line fishing,16,78,,phd_reubens,A69-1601-1688
PhD Jan Reubens,0,A69-1601,30,T22,Gadus morhua,Atlantic cod,38,total length,cm,,,,,,,unknown,,D6,,2011-06-07T11:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D5,2011-07-06T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,686,2011-06-07T11:00:00Z,51.55066667,2.923666667,51.548,2.9295,,,,,,2016-10-04T10:00:20Z,2016-02-02T11:48:40Z,D5,,,,,,,,2012-07-16T11:30:00Z,line fishing,16,79,,phd_reubens,A69-1601-1689
PhD Jan Reubens,0,A69-1601,30,T23,Gadus morhua,Atlantic cod,34,total length,cm,,,,,,,unknown,,D6,,2011-05-24T17:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,tussen D5 en D6,2011-05-24T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,687,2011-05-24T00:00:00Z,51.55066667,2.923666667,51.55066667,2.923666667,,,,,,2016-02-02T11:48:40Z,2016-02-02T11:48:40Z,tussen D5 en D6,,,,,,,,2012-07-02T00:00:00Z,line fishing,16,80,,phd_reubens,A69-1601-1690
PhD Jan Reubens,0,A69-1601,30,T24,Gadus morhua,Atlantic cod,36,total length,cm,,,,,,,unknown,,D6,,2011-06-07T11:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D5,2011-07-06T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,688,2011-06-07T11:00:00Z,51.55066667,2.923666667,51.548,2.9295,,,,,,2016-10-04T10:00:56Z,2016-02-02T11:48:40Z,D5,,,,,,,,2012-07-16T11:30:00Z,line fishing,16,81,,phd_reubens,A69-1601-1691
PhD Jan Reubens,0,A69-1601,30,T25,Gadus morhua,Atlantic cod,33,total length,cm,,,,,,,unknown,,D5,,2011-05-24T14:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D5,2011-05-24T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,689,2011-05-24T00:00:00Z,51.548,2.9295,51.548,2.9295,,,,,,2016-10-04T10:01:53Z,2016-02-02T11:48:40Z,D5,,,,,,,,2012-07-02T00:00:00Z,line fishing,16,82,,phd_reubens,A69-1601-1692
PhD Jan Reubens,0,A69-1601,30,T26,Gadus morhua,Atlantic cod,32,total length,cm,,,,,,,unknown,,D5,,2011-05-24T14:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D5,2011-05-24T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,690,2011-05-24T00:00:00Z,51.548,2.9295,51.548,2.9295,,,,,,2016-02-02T11:48:40Z,2016-02-02T11:48:40Z,D5,,,,,,,,2012-07-02T00:00:00Z,line fishing,16,83,,phd_reubens,A69-1601-1693
PhD Jan Reubens,0,A69-1601,30,T27,Gadus morhua,Atlantic cod,34,total length,cm,,,,,,,unknown,,D3,,2011-06-07T11:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D5,2011-07-06T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,691,2011-06-07T11:00:00Z,51.54283333,2.941333333,51.548,2.9295,,,,,,2016-10-04T10:02:25Z,2016-02-02T11:48:40Z,D5,,,,,,,,2012-07-16T11:30:00Z,line fishing,16,84,,phd_reubens,A69-1601-1694
PhD Jan Reubens,0,A69-1601,30,T28,Gadus morhua,Atlantic cod,34,total length,cm,,,,,,,unknown,,D3,,2011-06-07T11:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D5,2011-07-06T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,692,2011-06-07T11:00:00Z,51.54283333,2.941333333,51.548,2.9295,,,,,,2016-10-04T10:02:53Z,2016-02-02T11:48:40Z,D5,,,,,,,,2012-07-16T11:30:00Z,line fishing,16,85,,phd_reubens,A69-1601-1695
PhD Jan Reubens,0,A69-1601,30,T29,Gadus morhua,Atlantic cod,30,total length,cm,,,,,,,unknown,,D5,,2011-06-07T14:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D5,2011-07-06T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,693,2011-06-07T11:00:00Z,51.548,2.9295,51.548,2.9295,,,,,,2016-10-04T10:03:30Z,2016-02-02T11:48:40Z,D5,,,,,,,,2012-07-16T14:30:00Z,line fishing,16,86,,phd_reubens,A69-1601-1696
PhD Jan Reubens,0,A69-1601,30,T30,Gadus morhua,Atlantic cod,30.5,total length,cm,,,,,,,unknown,,D5,,2011-06-07T14:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D5,2011-07-06T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,694,2011-06-07T11:00:00Z,51.548,2.9295,51.548,2.9295,,,,,,2016-10-04T10:04:01Z,2016-02-02T11:48:40Z,D5,,,,,,,,2012-07-16T14:30:00Z,line fishing,16,87,,phd_reubens,A69-1601-1697
PhD Jan Reubens,0,A69-1601,30,T31,Gadus morhua,Atlantic cod,30,total length,cm,,,,,,,unknown,,D5,,2011-06-07T14:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D5,2011-07-06T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,695,2011-06-07T00:00:00Z,51.548,2.9295,51.548,2.9295,,,,,,2016-10-04T10:04:46Z,2016-02-02T11:48:40Z,D5,,,,,,,,2012-07-16T14:30:00Z,line fishing,16,88,,phd_reubens,A69-1601-1698
PhD Jan Reubens,0,A69-1601,30,T32,Gadus morhua,Atlantic cod,37,total length,cm,,,,,,,unknown,,D1,,2011-06-07T14:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D5,2011-07-06T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,696,2011-06-07T11:00:00Z,51.53766667,2.953,51.548,2.9295,,,,,,2016-10-04T10:05:23Z,2016-02-02T11:48:40Z,D5,,,,,,,,2012-07-16T14:30:00Z,line fishing,16,89,,phd_reubens,A69-1601-1699
PhD Jan Reubens,0,A69-1601,30,T33,Gadus morhua,Atlantic cod,37.5,total length,cm,,,,,,,unknown,,D1,,2011-06-07T14:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D5,2011-07-06T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,697,2011-06-07T11:00:00Z,51.53766667,2.953,51.548,2.9295,,,,,,2016-10-04T10:06:05Z,2016-02-02T11:48:40Z,D5,,,,,,,,2012-07-16T14:30:00Z,line fishing,16,90,,phd_reubens,A69-1601-1700
PhD Jan Reubens,0,A69-1601,30,T34,Gadus morhua,Atlantic cod,38,total length,cm,,,,,,,unknown,,D1,,2011-06-07T14:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D5,2011-07-06T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,698,2011-06-07T11:00:00Z,51.53766667,2.953,51.548,2.9295,,,,,,2016-10-04T10:06:52Z,2016-02-02T11:48:40Z,D5,,,,,,,,2012-07-16T14:30:00Z,line fishing,16,91,,phd_reubens,A69-1601-1701
PhD Jan Reubens,0,A69-1601,30,T35,Gadus morhua,Atlantic cod,39,total length,cm,,,,,,,unknown,,D6,,2011-07-27T11:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D6,2011-07-27T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,699,2011-07-27T00:00:00Z,51.55066667,2.923666667,51.55066667,2.923666667,,,,,,2016-02-02T11:48:40Z,2016-02-02T11:48:40Z,D6,,,,,,,,2012-09-04T00:00:00Z,line fishing,16,92,,phd_reubens,A69-1601-1702
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,river lamprey,40.2,total length,cm,,,,g,,,male,,WEIR MERELBEKE,,2011-12-14T14:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,593,2011-12-14T14:30:00Z,,,,,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Bovenschelde Zwijnaarde - T.h.v. receiver stroomop stuw Tijarm,,,,,,,105.1,2012-05-19T14:30:00Z,,20,76,,2011_rivierprik,A69-1303-41645
PhD Jan Reubens,0,A69-1601,30,T36,Gadus morhua,Atlantic cod,41,total length,cm,,,,,,,unknown,,D6,,2011-07-27T11:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D6,2011-07-27T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,700,2011-07-27T00:00:00Z,51.55066667,2.923666667,51.55066667,2.923666667,,,,,,2016-02-02T11:48:40Z,2016-02-02T11:48:40Z,D6,,,,,,,,2012-09-04T00:00:00Z,line fishing,16,93,,phd_reubens,A69-1601-1703
PhD Jan Reubens,0,A69-1601,30,T37,Gadus morhua,Atlantic cod,37,total length,cm,,,,,,,unknown,,D6,,2011-07-27T11:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D6,2011-07-27T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,701,2011-07-27T00:00:00Z,51.55066667,2.923666667,51.55066667,2.923666667,,,,,,2016-02-02T11:48:40Z,2016-02-02T11:48:40Z,D6,,,,,,,,2012-09-04T00:00:00Z,line fishing,16,94,,phd_reubens,A69-1601-1704
PhD Jan Reubens,0,A69-1601,30,T38,Gadus morhua,Atlantic cod,38,total length,cm,,,,,,,unknown,,D6,,2011-07-27T11:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D6,2011-07-27T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,702,2011-07-27T00:00:00Z,51.55066667,2.923666667,51.55066667,2.923666667,,,,,,2016-02-02T11:48:40Z,2016-02-02T11:48:40Z,D6,,,,,,,,2012-09-04T00:00:00Z,line fishing,16,95,,phd_reubens,A69-1601-1705
PhD Jan Reubens,0,A69-1601,30,T40,Gadus morhua,Atlantic cod,31.5,total length,cm,,,,,,,unknown,,D6,,2011-07-27T11:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D6,2011-07-27T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,703,2011-07-27T00:00:00Z,51.55066667,2.923666667,51.55066667,2.923666667,,,,,,2016-02-02T11:48:40Z,2016-02-02T11:48:40Z,D6,,,,,,,,2012-09-04T00:00:00Z,line fishing,16,96,,phd_reubens,A69-1601-1707
PhD Jan Reubens,0,A69-1303,30,T11,Gadus morhua,Atlantic cod,,total length,cm,,,,,,,unknown,,D6,,2011-07-27T11:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D6,2011-07-27T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,674,2011-07-27T00:00:00Z,51.55066667,2.923666667,51.55066667,2.923666667,,,,,,2016-02-02T11:48:40Z,2016-02-02T11:48:40Z,D6,,,,,,,,2012-09-04T00:00:00Z,line fishing,16,1099,,phd_reubens,A69-1303-20695
PhD Jan Reubens,0,A69-1303,30,T11,Gadus morhua,Atlantic cod,34.6,total length,cm,,,,,,,unknown,,D6,,2010-09-08T13:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D6,2010-09-08T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,673,2010-08-09T13:00:00Z,51.55066667,2.923666667,51.55066667,2.923666667,,,2011-05-19T00:00:00Z,,,2016-09-15T15:34:49Z,2016-02-02T11:48:40Z,D6,,,,,,,,2011-05-19T00:00:00Z,line fishing,16,1098,,phd_reubens,A69-1303-20695
PhD Jan Reubens,0,A69-1303,30,T12,Gadus morhua,Atlantic cod,32.8,total length,cm,,,,,,,unknown,,D6,,2010-08-09T13:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D6,2010-09-08T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,675,2010-08-09T13:00:00Z,51.55066667,2.923666667,51.55066667,2.923666667,,,,,,2016-10-04T09:56:56Z,2016-02-02T11:48:40Z,D6,,,,,,,,2011-09-18T13:00:00Z,line fishing,16,1100,,phd_reubens,A69-1303-20696
PhD Jan Reubens,0,A69-1303,30,T13,Gadus morhua,Atlantic cod,31.4,total length,cm,,,,,,,unknown,,D6,,2010-08-11T10:00:00Z,zwemblaas opgeblazen. kwam weer boven!,,wild,,,INTERNAL TAGGING,,,,,,,,D6,2010-11-08T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,676,2010-08-11T10:00:00Z,51.55066667,2.923666667,51.55066667,2.923666667,,,,,,2016-10-04T09:57:25Z,2016-02-02T11:48:40Z,D6,,,,,,,,2011-09-20T10:00:00Z,line fishing,16,1101,,phd_reubens,A69-1303-20697
PhD Jan Reubens,0,A69-1303,30,T14,Gadus morhua,Atlantic cod,40,total length,cm,,,,,,,unknown,,D6,,2011-07-27T11:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D6,2011-07-27T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,678,2011-07-27T00:00:00Z,51.55066667,2.923666667,51.55066667,2.923666667,,,,,,2016-02-02T11:48:40Z,2016-02-02T11:48:40Z,D6,,,,,,,,2012-09-04T00:00:00Z,line fishing,16,1103,,phd_reubens,A69-1303-20698
PhD Jan Reubens,0,A69-1303,30,T14,Gadus morhua,Atlantic cod,37.5,total length,cm,,,,,,,unknown,,D5,,2010-01-10T13:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D5,2010-01-10T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,677,2010-10-01T00:00:00Z,51.548,2.9295,51.548,2.9295,,,2010-12-05T00:00:00Z,,,2016-09-15T15:33:40Z,2016-02-02T11:48:40Z,D5,,,,,,,,2011-12-10T00:00:00Z,line fishing,16,1102,,phd_reubens,A69-1303-20698
PhD Jan Reubens,0,A69-1303,30,T15,Gadus morhua,Atlantic cod,38,total length,cm,,,,,,,unknown,,D6,,2010-08-11T10:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D6,2010-11-08T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,679,2010-08-11T10:00:00Z,51.55066667,2.923666667,51.55066667,2.923666667,,,,,,2016-10-04T09:58:34Z,2016-02-02T11:48:40Z,D6,,,,,,,,2011-09-20T10:00:00Z,line fishing,16,1104,,phd_reubens,A69-1303-20699
PhD Jan Reubens,0,A69-1303,30,T16,Gadus morhua,Atlantic cod,31.5,total length,cm,,,,,,,unknown,,D6,,2010-08-11T10:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,D6,2010-11-08T00:00:00Z,2-phenoxyethanol,,0.3ml/L,,,,680,2010-08-11T10:00:00Z,51.55066667,2.923666667,51.55066667,2.923666667,,,,,,2016-10-04T09:59:10Z,2016-02-02T11:48:40Z,D6,,,,,,,,2011-09-20T10:00:00Z,line fishing,16,1123,,phd_reubens,A69-1303-20700
2013 Albertkanaal,1,A69-1105,40,,Anguilla anguilla,European eel,736,total length,mm,41.73,pectoral fin length,mm,g,,,female,FV,sluis genk,,2015-12-01T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,720,2015-12-01T00:00:00Z,50.936,5.492112,51.016368,5.233414,,,,,,2016-12-08T08:47:56Z,2016-02-02T14:21:05Z,HH5,9.23,horizontal eye diameter,mm,8.53,vertical eye diameter,mm,806.9,2016-09-27T00:00:00Z,double fyke nets,18,2,,2013_albertkanaal,A69-1105-100
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,river lamprey,39,total length,cm,,,,g,,,female,,,,2011-01-06T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,561,2011-01-06T00:00:00Z,,,,,,,,,,2017-01-23T10:26:06Z,2016-02-02T11:28:21Z,Stuwgeul Merelbeke - ongeveer 80 m S.A. Brug centrum Merelbeke,,,,,,,93,2011-06-11T23:00:00Z,,20,10,,2011_rivierprik,A69-1303-41135
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,river lamprey,37.9,total length,cm,,,,g,,,female,,,,2011-02-16T13:36:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,562,2011-02-16T13:36:00Z,,,,,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Stuwgeul Merelbeke - T.h.v. Brug centrum Merelbeke aan trapje van receiver 112294,,,,,,,91,2011-07-23T13:36:00Z,,20,11,,2011_rivierprik,A69-1303-41136
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,river lamprey,39.2,total length,cm,,,,g,,,male,,FISHWAY MERELBEKE,,2011-12-13T16:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,563,2011-12-13T16:30:00Z,,,,,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Bovenschelde Zwijnaarde - T.h.v. receiver stroomop stuw Tijarm,,,,,,,104.9,2012-05-18T16:30:00Z,,20,12,,2011_rivierprik,A69-1303-41137
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,river lamprey,37.8,total length,cm,,,,g,,,male,,,,2011-01-26T10:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,564,2011-01-26T10:00:00Z,,,,,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Stuwgeul Merelbeke - T.h.v. Brug centrum Merelbeke aan trapje van receiver 112294,,,,,,,94,2011-07-02T10:00:00Z,,20,13,,2011_rivierprik,A69-1303-41138
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,river lamprey,38.4,total length,cm,,,,g,,,female,,,,2011-01-06T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,565,2011-01-06T00:00:00Z,,,,,,,,,,2017-01-23T10:26:43Z,2016-02-02T11:28:21Z,Stuwgeul Merelbeke - ongeveer 80 m S.A. Brug centrum Merelbeke,,,,,,,101,2011-06-11T23:00:00Z,,20,14,,2011_rivierprik,A69-1303-41139
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,river lamprey,39.8,total length,cm,,,,g,,,male,,,,2011-01-06T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,566,2011-01-06T00:00:00Z,,,,,,,,,,2017-01-23T10:27:16Z,2016-02-02T11:28:21Z,Stuwgeul Merelbeke - ongeveer 80 m S.A. Brug centrum Merelbeke,,,,,,,109,2011-06-11T23:00:00Z,,20,15,,2011_rivierprik,A69-1303-41140
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,river lamprey,39.3,total length,cm,,,,g,,,male,,,,2011-01-12T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,567,2011-01-12T00:00:00Z,,,,,,,,,,2017-01-23T10:27:47Z,2016-02-02T11:28:21Z,Zuidervak Ringvaart - T.h.v. kleine spoorwegbrug,,,,,,,107,2011-06-17T23:00:00Z,,20,16,,2011_rivierprik,A69-1303-41141
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,river lamprey,37.3,total length,cm,,,,g,,,male,,ABANDONNED FYKES (?),,2012-01-09T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,568,2012-01-09T00:00:00Z,,,,,,,,,,2017-01-23T10:33:44Z,2016-02-02T11:28:21Z,Bovenschelde Zwijnaarde - T.h.v. receiver stroomop stuw Tijarm,,,,,,,78,2012-06-13T23:00:00Z,,20,17,,2011_rivierprik,A69-1303-41142
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,river lamprey,37.5,total length,cm,,,,g,,,female,,,,2011-01-12T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,569,2011-01-12T00:00:00Z,,,,,,,,,,2017-01-23T10:28:13Z,2016-02-02T11:28:21Z,Stuwgeul Merelbeke - T.h.v. Brug centrum Merelbeke aan trapje van receiver 112294,,,,,,,94,2011-06-17T23:00:00Z,,20,18,,2011_rivierprik,A69-1303-41143
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,river lamprey,41,total length,cm,,,,g,,,female,,,,2011-01-12T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,570,2011-01-12T00:00:00Z,,,,,,,,,,2017-01-23T10:28:44Z,2016-02-02T11:28:21Z,Tijarm - T.h.v. eerste receiver op de Tijarm 1 (SA) - receiver 112288,,,,,,,126,2011-06-14T23:00:00Z,,20,19,,2011_rivierprik,A69-1303-41249
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,European eel,820,total length,mm,42,pectoral fin length,mm,g,,,female,FV,sluis genk,,2015-11-25T00:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,704,2015-11-25T00:00:00Z,50.936,5.492112,51.016368,5.233414,,,,,,2019-03-28T08:43:32Z,2016-02-02T11:48:40Z,HH5,11.8,horizontal eye diameter,mm,11.18,vertical eye diameter,mm,1235.6,2017-04-15T00:00:00Z,double fyke nets,18,29,,2013_albertkanaal,A69-1601-38725
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,river lamprey,39.5,total length,cm,,,,g,,,female,,WEIR MERELBEKE,,2012-01-10T15:20:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,572,2012-01-09T23:00:00Z,,,,,,,,,,2017-01-23T10:40:23Z,2016-02-02T11:28:21Z,Bovenschelde Zwijnaarde - T.h.v. receiver stroomop stuw Tijarm,,,,,,,95,2012-06-12T13:00:00Z,,20,49,,2011_rivierprik,A69-1303-41251
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,river lamprey,41.3,total length,cm,,,,g,,,female,,FISHWAY ASPER,,2011-12-16T17:15:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,573,2011-11-15T00:00:00Z,,,,,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Bovenschelde Asper - Stroomop complex Asper t.h.v. receiver,,,,,,,120,2012-05-18T17:15:00Z,,20,50,,2011_rivierprik,A69-1303-41252
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,river lamprey,40,total length,cm,,,,g,,,male,,FISHWAY ASPER,,2012-01-13T17:20:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,574,2012-01-13T00:00:00Z,,,,,,,,,,2017-01-23T10:46:20Z,2016-02-02T11:28:21Z,Bovenschelde Asper - Stroomop complex Asper t.h.v. receiver - Op Linkeroever,,,,,,,101,2012-06-15T17:20:00Z,,20,51,,2011_rivierprik,A69-1303-41253
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,river lamprey,41.2,total length,cm,,,,g,,,female,,,,2011-01-26T10:00:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,575,2011-01-26T10:00:00Z,,,,,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Zuidervak Ringvaart - T.h.v. receiver brug R4/afrit E40 Merelbeke,,,,,,,130,2011-06-29T10:00:00Z,,20,52,,2011_rivierprik,A69-1303-41254
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,river lamprey,38.9,total length,cm,,,,g,,,female,,ABANDONNED FYKES (?),,2012-01-09T12:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,576,2012-01-09T00:30:00Z,,,,,,,,,,2017-01-23T10:38:50Z,2016-02-02T11:28:21Z,Bovenschelde Zwijnaarde - T.h.v. receiver stroomop stuw Tijarm,,,,,,,92,2012-06-11T11:30:00Z,,20,53,,2011_rivierprik,A69-1303-41255
2011 Rivierprik,1,A69-1303,20,,Lampetra fluviatilis,river lamprey,40,total length,cm,,,,g,,,female,,WEIR MERELBEKE,,2011-12-13T16:30:00Z,,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,577,2011-12-13T16:30:00Z,,,,,,,,,,2016-02-02T11:28:21Z,2016-02-02T11:28:21Z,Bovenschelde Zwijnaarde - T.h.v. receiver stroomop stuw Tijarm,,,,,,,104,2012-05-18T16:30:00Z,,20,54,,2011_rivierprik,A69-1303-41629
