receiver,receiver_status,projectname,projectcode,projectmember,drop_dead_date,download_date_time,deploy_date_time,recover_date_time,bottom_depth,riser_length,instrument_depth,check_complete_time,sync_date_time,voltage_at_deploy,ar_confirm,data_downloaded,voltage_at_download,time_drift,comments,id_pk,receiver_fk,location_name,location_manager,location_description,deploy_lat,deploy_long,recover_lat,recover_long,station_name,intended_lat,intended_long,date_created,date_modified,battery_install_date,ar_battery_install_date,distance_to_mouth,source,transmit_profile,transmit_power_output,log_temperature_stats_period,log_temperature_sample_period,log_tilt_sample_period,log_noise_stats_period,log_noise_sample_period,log_depth_stats_period,log_depth_sample_period,project_fk,mooring_type,deployment_type,activation_datetime,valid_data_until_datetime
VR2W-106302,Active,SARTELZINGARO,SARTELZINGARO,0,,2010-05-28T00:00:00Z,2009-11-20T00:00:00Z,2010-05-28T00:00:00Z,,,,,,,,VR2W_106302_20100528_1.csv,,,,4739,2166,R 7,,,38.10025,12.799867,38.10025,12.79986667,R 7,,,2019-02-26T08:36:10Z,2019-07-17T09:15:58Z,,,,,,,,,,,,,,654,,acoustic_telemetry,,
VR2-1684,Active,SARTELZINGARO,SARTELZINGARO,0,,,2009-11-20T00:00:00Z,,,,,,,,,,,,,4744,1819,R 12,,,38.106833,12.794633,,,R 12,,,2019-02-26T08:36:10Z,2019-07-19T10:49:39Z,,,,,,,,,,,,,,654,,acoustic_telemetry,,
VR2W-106301,Active,SARTELTG,SARTELTG,0,,,2011-02-10T00:00:00Z,,,,,,,,,,,,,4731,1824,R 15,,,40.719139,17.797556,,,R 15,,,2019-02-26T08:36:10Z,2019-07-17T10:08:51Z,,,,,,,,,,,,,,656,,acoustic_telemetry,,
VR2-1684,Active,SARTELTG,SARTELTG,0,,2011-07-25T00:00:00Z,2011-02-10T00:00:00Z,2011-07-25T00:00:00Z,,,,,,,,VR2_1684_20110725_1.csv,,,,4721,1819,R 5,,,40.717072,17.806333,40.71707,17.80633,R 5,,,2019-02-26T08:36:10Z,2019-07-17T09:25:15Z,,,,,,,,,,,,,,656,,acoustic_telemetry,,
VR2-1683,Active,SARTELTG,SARTELTG,0,,2011-07-25T00:00:00Z,2011-02-10T00:00:00Z,2011-07-25T00:00:00Z,,,,,,,,VR2_1683_20110725_1.csv,,,,4728,1818,R 12,,,40.719639,17.799778,40.71964,17.79978,R 12,,,2019-02-26T08:36:10Z,2019-07-17T09:31:42Z,,,,,,,,,,,,,,656,,acoustic_telemetry,,
VR2W-106930,Active,SARTELTG,SARTELTG,0,,2011-07-25T00:00:00Z,2011-02-10T00:00:00Z,2011-07-25T00:00:00Z,,,,,,,,VR2W_106930_20110725_1.csv,,,,4718,1825,R 2,,,40.711722,17.806,40.71172,17.806,R 2,,,2019-02-26T08:36:10Z,2019-07-17T09:48:28Z,,,,,,,,,,,,,,656,,acoustic_telemetry,,
VR2W-106300,Active,SARTELTG,SARTELTG,0,,2011-07-25T00:00:00Z,2011-02-10T00:00:00Z,2011-07-25T00:00:00Z,,,,,,,,VR2W_106300_20110725_1.csv,,,,4726,2162,R 10,,,40.716958,17.800261,40.71696,17.80026,R 10,,,2019-02-26T08:36:10Z,2019-07-17T09:49:34Z,,,,,,,,,,,,,,656,,acoustic_telemetry,,
VR2-1686,Active,SARTELTG,SARTELTG,0,,,2011-02-10T00:00:00Z,,,,,,,,,,,,,4725,1821,R 9,,,40.715028,17.802306,,,R 9,,,2019-02-26T08:36:10Z,2019-07-19T10:49:45Z,,,,,,,,,,,,,,656,,acoustic_telemetry,,
VR2-1681,Active,SARTELTG,SARTELTG,0,,,2011-02-10T00:00:00Z,,,,,,,,,,,,,4729,1816,R 13,,,40.717342,17.79775,,,R 13,,,2019-02-26T08:36:10Z,2019-07-19T10:49:16Z,,,,,,,,,,,,,,656,,acoustic_telemetry,,
VR2AR-547695,Active,cpodnetwork,cpodnetwork,0,,2019-02-22T00:00:00Z,2018-09-26T09:40:00Z,2019-02-22T00:00:00Z,13,35,,,,,,VR2AR_547695_20190222_1.csv,,,,4025,1792,bpns-Buitenratel,,,51.24533,2.505306,51.24533,2.5053,bpns-Buitenratel,,,2018-10-18T07:24:26Z,2019-02-26T09:05:20Z,2018-09-26T09:40:00Z,,,,,,,,,,,,,674,bottom-mooring,acoustic_telemetry,,
VR2W-113525,Available,Albertkanaal,albert,1,2018-10-27T00:00:00Z,2019-03-13T00:00:00Z,2017-10-27T00:00:00Z,2019-03-13T00:00:00Z,,,,,,,,VR2W_113525_20190313_1.csv,,,uitgehaald februari 2019,3311,1206,Kanaal Dessel - Herentals,,"einde steiger SO laatste sluiscomplex, onder laatste rooster adres: Herenthoutseweg 110; Herentals",51.168795,4.835036,,,ak-38,,,2017-11-08T12:50:15Z,2019-03-15T08:39:13Z,,,,,,,,,,,,,,14,,acoustic_telemetry,,
VR2W-127723,Available,BPNS,bpns,0,2019-05-12T00:00:00Z,,2018-01-12T09:00:00Z,2019-02-13T09:00:00Z,,,,,,,,,,,Receiver Lost!,3399,1274,S 7,1,,51.399667,3.173666667,51.3997,3.1737,bpns-S7,51.399667,3.173666667,2018-01-14T20:30:30Z,2019-03-18T12:53:47Z,,,,,,,,,,,,,,9,,acoustic_telemetry,,
VR2W-123820,Active,Westerschelde 1,ws1,0,2020-06-19T00:00:00Z,2019-04-30T00:00:00Z,2018-10-11T00:00:00Z,2019-04-30T00:00:00Z,,,,,,,,VR2W_123820_20190430_1.csv,,,,3971,1172,DL-7,5,,51.471342,3.475013,51.47134,3.47501,ws-DL7,51.471342,3.475013,2018-10-11T10:07:20Z,2019-05-02T09:17:30Z,,,,,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-131002,Active,Westerschelde 1,ws1,0,2020-06-19T00:00:00Z,2019-04-30T00:00:00Z,2019-03-19T12:00:00Z,2019-04-30T00:00:00Z,,,,,,,,VR2W_131002_20190430_1.csv,,,,4757,1325,TRAWL,5,,51.437785,3.470347,,,ws-TRAWL,51.437785,3.470347,2019-03-19T15:44:17Z,2019-05-02T09:20:44Z,,,,,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-131979,Active,Westerschelde 1,ws1,0,2020-06-19T00:00:00Z,2019-04-30T00:00:00Z,2019-03-19T12:00:00Z,2019-04-30T00:00:00Z,,,,,,,,VR2W_131979_20190430_1.csv,,,,4758,1622,WN-2,5,,51.428174,3.462181,,,ws-WN2,51.428174,3.462181,2019-03-19T15:45:51Z,2019-05-02T09:21:32Z,,,,,,,,,,,,,,613,,acoustic_telemetry,,
VR2W-123815,Active,Westerschelde 1,ws1,0,2020-06-19T00:00:00Z,2019-04-30T00:00:00Z,2018-10-11T00:00:00Z,2019-04-30T00:00:00Z,,,,,,,,VR2W_123815_20190430_1.csv,,,,3974,1113,W-6,5,,51.41834,3.453181,51.41834,3.45318,ws-W6,51.41834,3.453181,2018-10-11T10:07:50Z,2019-05-02T09:22:21Z,,,,,,,,,,,,,,613,,acoustic_telemetry,,
VR2-1679,Active,SARTELZINGARO,SARTELZINGARO,0,,2010-05-28T00:00:00Z,2009-11-20T00:00:00Z,2010-05-28T00:00:00Z,,,,,,,,VR2_1679_20100528_1.csv,,,,4742,1814,R 10,,,38.104217,12.79625,38.10421667,12.79625,R 10,,,2019-02-26T08:36:10Z,2019-05-13T08:53:31Z,,,,,,,,,,,,,,654,,acoustic_telemetry,,
VR2-1678,Active,SARTELTG,SARTELTG,0,,2011-07-30T00:00:00Z,2011-02-10T00:00:00Z,2011-07-25T00:00:00Z,,,,,,,,VR2_1678_20110730_1.csv,,,,4717,1813,R 1,,,40.712611,17.801056,40.71261,17.80106,R 1,,,2019-02-26T08:36:10Z,2019-05-13T07:16:04Z,,,,,,,,,,,,,,656,,acoustic_telemetry,,
VR2-1678,Active,SARTELZINGARO,SARTELZINGARO,0,,2010-05-28T00:00:00Z,2009-11-20T00:00:00Z,2010-05-28T00:00:00Z,,,,,,,,VR2_1678_20100528_1.csv,,,,4740,1813,R 8,,,38.101467,12.798417,38.10146667,12.79841667,R 8,,,2019-02-26T08:36:10Z,2019-05-13T08:54:21Z,,,,,,,,,,,,,,654,,acoustic_telemetry,,
VR2W-127715,Active,BPNS,bpns,0,2019-09-27T00:00:00Z,,2019-01-15T00:00:00Z,2019-03-19T14:00:00Z,,,,,,,,,,,,4473,1055,ZOKN,,,51.35718,3.19037,51.35783,3.19216,bpns-ZOKN,,,2019-01-15T18:21:34Z,2019-03-19T15:51:54Z,,,,,,,,,,,,,,9,surface-buoy,acoustic_telemetry,,
POD-3219,Active,Lifewatch,cpod-lifewatch,0,,,2018-10-10T20:30:00Z,2019-02-14T08:00:00Z,,,,,,,,,,,acoustic release 547692,4005,1797,,,,51.406833,2.818167,,,bpns-Grafton,,,2018-10-15T09:55:23Z,2019-03-26T13:07:33Z,,,,,,,,,,,,,,638,bottom-mooring,cpod,2018-09-21T14:39:00Z,2019-02-14T07:45:00Z
POD-3330,Active,Lifewatch,cpod-lifewatch,0,,,2019-03-28T11:14:00Z,,,,,,,,,,,,,4760,1806,,,,51.485983,2.30515,,,bpns-Gardencity,,,2019-03-25T10:47:28Z,2019-04-01T13:48:53Z,,,,,,,,,,,,,,638,bottom-mooring,cpod,2019-03-25T10:47:00Z,
VR2W-127715,Active,BPNS,bpns,0,2019-09-27T00:00:00Z,2019-04-17T00:00:00Z,2019-03-19T14:00:00Z,2019-04-17T00:00:00Z,,,,,,,,VR2W_127715_20190417_1.csv,,,station replaces station ZOKN,4759,1055,ZW1,,,51.35718,3.19037,51.35783,3.19216,bpns-ZW1,,,2019-03-19T15:52:49Z,2019-04-18T07:22:31Z,,,,,,,,,,,,,,9,surface-buoy,acoustic_telemetry,,
VR2-1677,Available,SARTELTG,SARTELTG,0,,2011-05-17T00:00:00Z,2011-02-10T00:00:00Z,2011-05-17T00:00:00Z,,,,,,,,VR2_1677_20110517_1.csv,,,,4722,1812,R 6,,,40.715472,17.807389,40.71547,17.80739,R 6,,,2019-02-26T08:36:10Z,2019-04-25T10:29:56Z,,,,,,,,,,,,,,656,,acoustic_telemetry,,
POD-2955,Active,Lifewatch,cpod-lifewatch,0,,,2018-09-26T09:00:00Z,2019-02-22T10:20:00Z,,,,,,,,,,,"acoustic release 547695, battery still on, couldn't stop battery",3927,1652,,,,51.240533,2.5032,,,bpns-Buitenratel,,,2018-09-17T06:48:36Z,2019-03-26T13:53:32Z,,,,,,,,,,,,,,638,bottom-mooring,cpod,2018-09-14T16:02:00Z,2019-01-28T00:30:00Z
VR2AR-546898,Available,cpodnetwork,cpodnetwork,0,,,2019-03-28T07:00:00Z,,34,50,,,,,,,,,,4765,1362,bpns-Birkenfels,,,51.64933,2.533833,51.64933,2.53383,bpns-Birkenfels,,,2019-04-01T06:50:36Z,2019-04-01T06:53:13Z,2018-11-13T10:13:00Z,,,,,,,,3600,600,600,,,674,bottom-mooring,acoustic_telemetry,,
VR2AR-546892,Active,BPNS,bpns,0,2020-04-09T10:00:00Z,,2019-04-11T10:00:00Z,,12 m,,,,,,,,,,,4769,1353,Zeebrugge West 2,,,51.359012,3.177194,,,bpns-zbw2,51.355063,3.169958,2019-04-10T08:02:43Z,2019-04-10T08:02:43Z,2019-04-09T10:00:00Z,,,,,,,3600,3600,3600,3600,,3600,9,bottom-mooring,acoustic_telemetry,,
VR2AR-546899,Active,BPNS,bpns,0,2020-04-09T10:00:00Z,,2019-04-11T10:00:00Z,,12 m,,,,,,,,,,,4770,1363,Zeebrugge West 1,,,51.362906,3.183634,,,bpns-zbw1,51.355063,3.169958,2019-04-10T08:03:33Z,2019-04-10T08:03:33Z,2019-04-09T10:00:00Z,,,,,,,3600,3600,3600,3600,,3600,9,bottom-mooring,acoustic_telemetry,,
VR2AR-546898,Available,cpodnetwork,cpodnetwork,0,,2019-03-28T06:00:00Z,2018-11-13T10:13:00Z,2019-03-28T06:00:00Z,34,50,,,,,,VR2AR_546898_20190328_1.csv,,,,4569,1362,bpns-Birkenfels,,,51.64933,2.533833,51.64933,2.53383,bpns-Birkenfels,,,2019-01-28T14:09:53Z,2019-04-01T06:55:12Z,2018-11-13T10:13:00Z,,,,,,,,3600,600,600,,,674,bottom-mooring,acoustic_telemetry,,
VR2AR-546900,Active,BPNS,bpns,0,2020-04-09T10:00:00Z,,2019-04-11T10:00:00Z,,12 m,,,,,,,,,,,4771,1364,Zeebrugge East 1,,,51.364298,3.200701,,,bpns-zbe1,51.355063,3.169958,2019-04-10T08:04:23Z,2019-04-10T08:04:23Z,2019-04-09T10:00:00Z,,,,,,,3600,3600,3600,3600,,3600,9,bottom-mooring,acoustic_telemetry,,
POD-2976,Active,Lifewatch,cpod-lifewatch,0,,,2019-02-14T08:00:00Z,2019-05-27T16:10:00Z,,,,,,,,,,,VR2AR-547694,4436,1348,,,,51.406833,2.818167,,,bpns-Grafton,,,2019-01-11T09:41:05Z,2019-06-03T14:16:54Z,,,,,,,,,,,,,,638,bottom-mooring,cpod,2019-01-10T13:53:00Z,2019-06-03T16:10:00Z
POD-3219,Active,Lifewatch,cpod-lifewatch,0,,,2019-02-22T11:03:00Z,2019-05-28T10:00:00Z,,,,,,,,,,,acoustic release 546047,4654,1797,,,,51.240533,2.5032,,,bpns-Buitenratel,,,2019-02-19T12:55:46Z,2019-06-04T07:48:42Z,,,,,,,,,,,,,,638,bottom-mooring,cpod,2019-02-19T12:55:00Z,2019-05-28T12:00:00Z
POD-3331,Active,Lifewatch,cpod-lifewatch,0,,,2019-02-22T14:10:00Z,2019-06-14T09:15:00Z,,,,,,,,,,,acoustic release 547695,4657,1808,,,,51.33435,2.61483333,,,bpns-Faulbaums,,,2019-02-20T13:20:30Z,2019-06-20T10:56:05Z,,,,,,,,,,,,,,638,bottom-mooring,cpod,2019-02-20T13:20:00Z,2019-06-14T09:00:00Z
VR2AR-545718,Active,BPNS,bpns,0,2020-04-09T10:00:00Z,,2019-04-11T10:00:00Z,,12 m,,,,,,,,,,,4772,1031,Zeebrugge East 2,,,51.363162,3.211188,,,bpns-zbe2,51.355063,3.169958,2019-04-10T08:05:07Z,2019-04-10T08:05:07Z,2019-04-09T10:00:00Z,,,,,,,3600,3600,3600,3600,,3600,9,bottom-mooring,acoustic_telemetry,,
VR2AR-547691,Active,cpodnetwork,cpodnetwork,0,,2019-03-28T09:30:00Z,2018-09-26T06:15:00Z,2019-03-28T09:00:00Z,28,50,,,,,,VR2AR_547691_20190328_1.csv,,,,4024,1788,bpns-Gardencity,,,51.48725,2.308917,51.48533,2.29866,bpns-Gardencity,,,2018-10-18T07:24:26Z,2019-04-01T06:56:11Z,2018-09-26T06:15:00Z,,,,,,,,3600,600,600,,,674,bottom-mooring,acoustic_telemetry,,
VR2AR-547691,Active,cpodnetwork,cpodnetwork,0,,,2019-03-28T11:30:00Z,,28,50,,,,,,,,,,4764,1788,bpns-Gardencity,,,51.48725,2.308917,51.48533,2.29866,bpns-Gardencity,,,2019-04-01T06:48:57Z,2019-04-01T06:56:59Z,2018-09-26T06:15:00Z,,,,,,,,3600,600,600,,,674,bottom-mooring,acoustic_telemetry,,
VR2AR-547697,Active,cpodnetwork,cpodnetwork,0,,2019-03-28T12:00:00Z,2018-09-26T08:37:00Z,2019-03-28T12:00:00Z,32,45,,,,,,VR2AR_547697_20190328_1.csv,,,,4026,1794,bpns-Westhinder,,,51.36911,2.453722,51.36911,2.45372,bpns-Westhinder,,,2018-10-18T07:24:26Z,2019-04-01T06:57:51Z,2018-09-26T08:37:00Z,,,,,,,,,,,,,674,bottom-mooring,acoustic_telemetry,,
POD-2578,Available,Lifewatch,cpod-lifewatch,0,,,2018-11-22T06:00:00Z,2019-03-28T00:00:00Z,,,,,,,,,,,"cpod physical damage, nothing to see on frame, opgevist op 26/11/2018 19h30 en terug overboord gegooid: 20h.",4246,1347,,,,51.64933,2.533833,,,bpns-Birkenfels,,,2018-11-13T10:18:09Z,2019-04-01T13:43:27Z,,,,,,,,,,,,,,638,bottom-mooring,cpod,2018-11-13T10:13:00Z,2018-11-26T19:00:00Z
POD-3400,Active,Lifewatch,cpod-lifewatch,0,,,2019-03-28T07:16:00Z,,,,,,,,,,,,,4762,2332,,,,51.648,2.5359,,,bpns-Birkenfels,,,2019-03-25T11:19:09Z,2019-04-01T13:45:10Z,,,,,,,,,,,,,,638,bottom-mooring,cpod,2019-03-25T11:20:00Z,
POD-3112,Active,Lifewatch,cpod-lifewatch,0,,,2018-09-26T05:00:00Z,2019-03-28T11:00:00Z,,,,,,,,,,,acoustic release 547691,3926,1677,,,,51.483333333,2.3,,,bpns-Gardencity,,,2018-09-17T06:47:22Z,2019-04-01T13:46:44Z,,,,,,,,,,,,,,638,bottom-mooring,cpod,2018-09-14T15:49:00Z,2019-03-27T22:00:00Z
POD-2421,Active,Lifewatch,cpod-lifewatch,0,2019-02-26T12:30:00Z,,2018-09-26T05:30:00Z,2019-03-28T12:00:00Z,,,,,,,,,,,acoustic release 547697,3929,1336,,,,51.3666667,2.45,,,bpns-Westhinder,,,2018-09-17T06:49:48Z,2019-04-01T13:52:52Z,,,,,,,,,,,,,,638,bottom-mooring,cpod,2018-09-14T16:17:00Z,2019-02-26T12:30:00Z
VR2AR-546621,Active,BPNS,bpns,0,2020-04-09T10:00:00Z,,2019-04-11T10:00:00Z,,12 m,,,,,,,,,,,4773,1329,Zeebrugge East 3,,,51.362374,3.220989,,,bpns-zbe3,51.355063,3.169958,2019-04-10T08:05:46Z,2019-04-10T08:05:46Z,2019-04-09T10:00:00Z,,,,,,,3600,3600,3600,3600,,3600,9,bottom-mooring,acoustic_telemetry,,
VR2-1677,Available,SARTELARAM,SARTELARAM,0,,2004-12-05T00:00:00Z,2004-10-06T00:00:00Z,2004-10-20T00:00:00Z,,,,,,,,VR2_1677_2004125_1.csv,,,,4753,1812,ID1-W,,,38.0375,12.92185,,,ID1-W,,,2019-02-26T08:36:10Z,2019-07-17T12:55:16Z,,,,,,,,,,,,,,653,,acoustic_telemetry,,
VR2-1679,Active,SARTELARAM,SARTELARAM,0,,2004-10-20T00:00:00Z,2004-10-06T00:00:00Z,2004-10-20T00:00:00Z,,,,,,,,VR2_1679_20041020_1.csv,,,,4752,1814,ID1-S,,,38.033833,12.926417,,,ID1-S,,,2019-02-26T08:36:10Z,2019-07-18T07:23:10Z,,,,,,,,,,,,,,653,,acoustic_telemetry,,
VR2-1681,Active,SARTELARAM,SARTELARAM,0,,2004-10-20T00:00:00Z,2004-10-06T00:00:00Z,2004-10-20T00:00:00Z,,,,,,,,VR2_1681_20041020_1.csv,,,,4751,1816,ID1-N,,,38.041,12.926417,,,ID1-N,,,2019-02-26T08:36:10Z,2019-07-18T07:24:09Z,,,,,,,,,,,,,,653,,acoustic_telemetry,,
VR2-1685,Active,SARTELARAM,SARTELARAM,0,,2004-10-20T00:00:00Z,2004-10-06T00:00:00Z,2004-10-20T00:00:00Z,,,,,,,,VR2_1685_20041020_1.csv,,,,4747,1820,ID-SE,,,38.033833,12.930983,,,ID-SE,,,2019-02-26T08:36:10Z,2019-07-18T08:25:02Z,,,,,,,,,,,,,,653,,acoustic_telemetry,,
VR2-1678,Active,SARTELARAM,SARTELARAM,0,,2004-10-20T00:00:00Z,2004-10-06T00:00:00Z,2004-10-20T00:00:00Z,,,,,,,,VR2_1678_20041020_1.csv,,,,4750,1813,ID1-E,,,38.0375,12.930983,,,ID1-E,,,2019-02-26T08:36:10Z,2019-07-17T14:02:12Z,,,,,,,,,,,,,,653,,acoustic_telemetry,,
VR2C-450113,Available,BPNS,bpns,0,,,2019-03-22T00:00:00Z,,,,,,,,,,,,,4766,1311,bpns-LottoBuoy,,@ Lottobuoy,51.5666667,2.983333,51.5875,2.99972,bpns-LottoBuoy,51.5666667,2.983333,2019-04-08T07:24:25Z,2019-04-08T07:28:42Z,,,,,,,,,,,,,,9,,acoustic_telemetry,,
VR2C-450113,Available,BPNS,bpns,0,,2019-04-05T00:00:00Z,2018-02-08T12:00:00Z,2019-03-22T00:00:00Z,,,,,,,,VR2C_450113_20190405_1.csv,,,,3336,1311,bpns-LottoBuoy,,@ Lottobuoy,51.5666667,2.983333,51.5875,2.99972,bpns-LottoBuoy,51.5666667,2.983333,2017-11-13T14:03:33Z,2019-04-08T07:28:59Z,,,,,,,,,,,,,,9,,acoustic_telemetry,,
VR2AR-546891,Active,BPNS,bpns,0,2020-04-09T10:00:00Z,,2019-04-11T10:00:00Z,,12 m,,,,,,,,,,,4768,1352,Zeebrugge West 3,,,51.355063,3.169958,,,bpns-zbw3,51.355063,3.169958,2019-04-10T08:01:38Z,2019-04-10T08:01:38Z,2019-04-09T10:00:00Z,,,,,,,3600,3600,3600,3600,,3600,9,bottom-mooring,acoustic_telemetry,,
VR2W-129711,Active,BPNS,bpns,0,2019-09-08T00:00:00Z,2019-04-09T00:00:00Z,2018-06-08T00:00:00Z,2019-04-09T00:00:00Z,,,,,,,,VR2W_129711_20190409_1.csv,,,station replaces station ZOKN,4767,1294,bpns-Noordede,,,51.223,2.9451,,,bpns-Noordede,,,2019-04-09T11:55:06Z,2019-04-11T06:02:37Z,,,,,,,,,,,,,,9,surface-buoy,acoustic_telemetry,,
VR2W-129711,Active,BPNS,bpns,0,2019-09-08T00:00:00Z,,2019-04-09T00:00:00Z,,,,,,,,,,,,,4775,1294,bpns-Noordede,,,51.223,2.9451,,,bpns-Noordede,,,2019-04-11T06:02:37Z,2019-04-11T06:02:37Z,,,,,,,,,,,,,,9,surface-buoy,acoustic_telemetry,,
VR2W-112295,Active,Zeeschelde,zeeschelde,1,2019-11-13T00:00:00Z,2019-04-16T00:00:00Z,2018-08-13T00:00:00Z,2019-04-16T00:00:00Z,,,,,,,,VR2W_112295_20190416_1.csv,,,,3875,1050,Hemiksem,,"Scheldeboord 33, Hemiksem; RO SA overzetboot Jan Van Eyck aan overstort",51.14319,4.33078,51.1432,4.3308,s-8,51.14319,4.33078,2018-08-17T08:03:58Z,2019-04-16T14:26:26Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-125056,Active,Semp Lithuania,SEMP,0,,2014-11-30T00:00:00Z,2014-05-22T12:00:00Z,2014-11-30T00:00:00Z,,,,,,,,VR2W_125056_20141130_1.csv,,,,4780,2216,Below Kaunas HPP,,,54.874708,23.999465,,,below-kaunas-1,,,2019-04-16T12:38:36Z,2019-04-29T09:16:54Z,,,,,,,,,,,,,,714,bottom-mooring,acoustic_telemetry,,
VR2W-125060,Active,Semp Lithuania,SEMP,0,,2014-11-30T00:00:00Z,2014-05-22T13:00:00Z,2014-11-30T00:00:00Z,,,,,,,,VR2W_125060_20141130_1.csv,,,,4781,2217,Below Kaunas HPP,,,54.874708,23.999465,,,below-kaunas-2,,,2019-04-16T12:38:36Z,2019-04-29T09:18:45Z,,,,,,,,,,,,,,714,bottom-mooring,acoustic_telemetry,,
VR2W-125066,Active,Semp Lithuania,SEMP,0,,2014-11-30T00:00:00Z,2014-05-22T12:00:00Z,2014-11-30T00:00:00Z,,,,,,,,VR2W_125066_20141130_1.csv,,,,4777,2213,Above Kaunas HPP,,,54.874228,24.001093,,,above-kaunas-2,,,2019-04-16T12:38:36Z,2019-04-26T21:16:16Z,,,,,,,,,,,,,,714,bottom-mooring,acoustic_telemetry,,
VR2W-112295,Active,Zeeschelde,zeeschelde,1,2019-11-13T00:00:00Z,,2019-04-16T00:00:00Z,,,,,,,,,,,,,4792,1050,Hemiksem,,"Scheldeboord 33, Hemiksem; RO SA overzetboot Jan Van Eyck aan overstort",51.14319,4.33078,51.1432,4.3308,s-8,51.14319,4.33078,2019-04-16T14:26:26Z,2019-04-16T14:26:26Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-125061,Active,Semp Lithuania,SEMP,0,,2014-11-30T00:00:00Z,2014-05-22T13:00:00Z,2014-11-30T00:00:00Z,,,,,,,,VR2W_125061_20141130_1.csv,,,,4782,2218,Below Kaunas HPP,,,54.875486,24.000087,,,below-kaunas-3,,,2019-04-16T12:38:36Z,2019-05-06T07:13:28Z,,,,,,,,,,,,,,714,bottom-mooring,acoustic_telemetry,,
VR2W-125063,Active,Semp Lithuania,SEMP,0,,2014-11-30T00:00:00Z,2014-05-22T13:00:00Z,2014-11-30T00:00:00Z,,,,,,,,VR2W_125063_20141130_1.csv,,,,4783,2219,Below Kaunas HPP,,,54.876396,23.999052,,,below-kaunas-4,,,2019-04-16T12:38:36Z,2019-05-06T07:23:16Z,,,,,,,,,,,,,,714,bottom-mooring,acoustic_telemetry,,
VR2W-113524,Active,Dijle,dijle,1,2019-04-26T00:00:00Z,2019-04-16T00:00:00Z,2018-08-16T00:00:00Z,2019-04-16T00:00:00Z,,,,,,,,VR2W_113524_20190416_1.csv,,,,3876,1128,Rupel,,"KNRS Kajakclub, Legastraat 1 Niel",51.1008,4.330483,51.1008,4.330433,me-7-2b,51.1008,4.330483,2018-08-17T08:04:08Z,2019-04-16T14:27:18Z,,,,,,,,,,,,,,12,,acoustic_telemetry,,
VR2W-113524,Active,Dijle,dijle,1,2019-04-26T00:00:00Z,,2019-04-16T00:00:00Z,,,,,,,,,,,,,4793,1128,Rupel,,"KNRS Kajakclub, Legastraat 1 Niel",51.1008,4.330483,51.1008,4.330433,me-7-2b,51.1008,4.330483,2019-04-16T14:27:18Z,2019-04-16T14:27:18Z,,,,,,,,,,,,,,12,,acoustic_telemetry,,
VR2W-113521,Active,Zeeschelde,zeeschelde,1,2019-11-13T00:00:00Z,2019-04-16T00:00:00Z,2018-08-13T00:00:00Z,2019-04-16T00:00:00Z,,,,,,,,VR2W_113521_20190416_1.csv,,,,3877,1059,Dendermonde,,"Steenweg van Grembergen 45, Dendermonde; thv oude fabriek, trap over dijk, aan wilg LO",51.04231,4.0945,51.0423,4.0945,s-4,51.04231,4.0945,2018-08-17T08:04:26Z,2019-04-16T14:28:09Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-113521,Active,Zeeschelde,zeeschelde,1,2019-11-13T00:00:00Z,,2019-04-16T00:00:00Z,,,,,,,,,,,,,4794,1059,Dendermonde,,"Steenweg van Grembergen 45, Dendermonde; thv oude fabriek, trap over dijk, aan wilg LO",51.04231,4.0945,51.0423,4.0945,s-4,51.04231,4.0945,2019-04-16T14:28:09Z,2019-04-16T14:28:09Z,,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-112297,Active,Zeeschelde,zeeschelde,1,2019-11-13T00:00:00Z,,2019-04-16T00:00:00Z,,,,,,,,,,,,,4795,1221,Wetteren,,"Rechteroever, onderaan aan uitwatering, uit te lezen rond laag water
Zijderdijk, Wetteren",51.00164,3.85695,51.0016,3.8569,s-Wetteren,51.00164,3.85695,2019-04-16T14:29:05Z,2019-04-16T14:29:05Z,2016-03-20T00:00:00Z,,,,,,,,,,,,,5,,acoustic_telemetry,,
VR2W-112292,Active,Zeeschelde,zeeschelde,1,2019-01-17T00:00:00Z,2019-04-16T00:00:00Z,2018-08-13T00:00:00Z,2019-04-16T00:00:00Z,,,,,,,,VR2W_112292_20190416_1.csv,,,,3874,1220,Schelde Dendermonde,,"Rechteroever, aan ponton
Vlassenbroek/ Killeweg, Dendermonde

Deze is bevestigd ter hoogte van een uitwatering dmv een ketting onderaan de trap.
Kan met laagwater vanaf de kant uitgelezen worden of met de boot.",51.0362,4.108533,51.0384,4.1178,s-Dendermonde,51.0362,4.108533,2018-08-17T08:03:51Z,2019-04-16T14:29:56Z,2016-03-24T00:00:00Z,,,,,,,,,,,,,5,,acoustic_telemetry,,
