type,modified,language,license,rightsHolder,institutionCode,datasetID,datasetName,basisOfRecord,eventID,samplingProtocol,eventDate,locality,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,occurrenceID,recordedBy,scientificName,kingdom,phylum,vernacularName,taxonRank
event,2019-03-14T09:29:05Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:295:event-release,"",2014-04-23T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:295:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:29:12Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:296:event-release,"",2014-04-23T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:296:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:29:19Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:297:event-release,"",2014-04-23T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:297:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:29:28Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:298:event-release,"",2014-04-23T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:298:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:29:34Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:299:event-release,"",2014-04-23T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:299:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:29:40Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:300:event-release,"",2014-04-23T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:300:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:29:47Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:301:event-release,"",2014-04-23T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:301:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:29:53Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:302:event-release,"",2014-04-23T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:302:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T09:30:03Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:303:event-release,"",2014-04-23T00:00:00Z,Grosses Battes,50.614681,5.604782,WGS84,30,2013_albertkanaal:303:occurrence-capture,40,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2014_demer:304:event-release,"",2014-04-18T15:44:00Z,LO Demer ter hoogte van receiver in Demer aan monding Zwarte beek,50.9916225,5.0542423,WGS84,30,2014_demer:304:occurrence-capture,50,Rutilus rutilus,Animalia,Chordata,roach,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2014_demer:305:event-release,"",2014-04-24T15:15:00Z,thv receiver SA_GB_RODEMER,50.9912632,5.049155,WGS84,30,2014_demer:305:occurrence-capture,50,Rutilus rutilus,Animalia,Chordata,roach,species
event,2019-04-25T13:51:32Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:663:event-release,"",2010-06-08T14:00:00Z,D5,51.548,2.9295,WGS84,30,phd_reubens:663:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-08-22T15:32:49Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:664:event-release,"",2010-06-08T14:00:00Z,D5,51.548,2.9295,WGS84,30,phd_reubens:664:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-08-22T15:34:43Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:665:event-release,"",2010-06-08T14:00:00Z,D5,51.548,2.9295,WGS84,30,phd_reubens:665:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-08-22T15:35:04Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:666:event-release,"",2010-06-08T14:00:00Z,D5,51.548,2.9295,WGS84,30,phd_reubens:666:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-08-22T15:33:28Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:667:event-release,"",2010-06-08T14:00:00Z,D5,51.548,2.9295,WGS84,30,phd_reubens:667:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-10-04T09:53:59Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:668:event-release,"",2010-08-09T13:00:00Z,D6,51.55066667,2.923666667,WGS84,30,phd_reubens:668:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-08-22T15:32:17Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:669:event-release,"",2010-06-08T14:00:00Z,D5,51.548,2.9295,WGS84,30,phd_reubens:669:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-10-04T09:54:31Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,phd_reubens:670:event-release,"",2010-08-09T13:00:00Z,D6,51.55066667,2.923666667,WGS84,30,phd_reubens:670:occurrence-capture,30,Gadus morhua,Animalia,Chordata,Atlantic cod,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2014_demer:306:event-release,"",2014-07-05T00:00:00Z,fietsersbrug (locatie 1ste extra receiver),50.991246,5.0403814,WGS84,30,2014_demer:306:occurrence-capture,50,Petromyzon marinus,Animalia,Chordata,sea lamprey,species
event,2019-03-14T10:55:11Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2174:event-release,"",2016-04-06T00:00:00Z,SO pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2174:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:55:19Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2175:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2175:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:55:25Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2176:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2176:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:55:32Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2177:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2177:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:55:37Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2178:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2178:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:55:44Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2179:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2179:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:55:49Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2180:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2180:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:55:55Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2181:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2181:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:56:01Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2182:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2182:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:56:07Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2183:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2183:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:56:13Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2184:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2184:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:56:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2185:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2185:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:56:27Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2186:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2186:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:56:33Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2187:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2187:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:56:39Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2188:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2188:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:56:46Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2189:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2189:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:56:53Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2190:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2190:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:56:59Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2191:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2191:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:57:06Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2192:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2192:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:57:13Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2193:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2193:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:57:19Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2194:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2194:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:57:26Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2195:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2195:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:57:32Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2196:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2196:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:57:39Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2197:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2197:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-03-14T10:57:46Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2013_albertkanaal:2198:event-release,"",2016-04-06T00:00:00Z,pompgemaal Ham,51.097419,5.111118,WGS84,30,2013_albertkanaal:2198:occurrence-capture,,Salmo salar,Animalia,Chordata,Atlantic salmon,species
event,2019-05-03T07:49:10Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:492:event-release,"",2015-09-25T00:00:00Z,M-4 (LO),51.02483717,4.495207458,WGS84,30,2015_dijle:492:occurrence-capture,70,Platichthys flesus,Animalia,Chordata,European flounder,species
event,2019-05-03T07:48:51Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:493:event-release,"",2015-09-24T00:00:00Z,M-4 (LO),51.02483717,4.495207458,WGS84,30,2015_dijle:493:occurrence-capture,70,Platichthys flesus,Animalia,Chordata,European flounder,species
event,2019-05-03T07:48:29Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:494:event-release,"",2015-09-24T00:00:00Z,M-4 (LO),51.02483717,4.495207458,WGS84,30,2015_dijle:494:occurrence-capture,70,Platichthys flesus,Animalia,Chordata,European flounder,species
event,2019-05-03T07:47:27Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:495:event-release,"",2015-09-11T00:00:00Z,M-4 (LO),51.02483717,4.495207458,WGS84,30,2015_dijle:495:occurrence-capture,70,Platichthys flesus,Animalia,Chordata,European flounder,species
event,2019-05-03T07:20:35Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:496:event-release,"",2015-09-11T00:00:00Z,M-4 (LO),51.02483717,4.495207458,WGS84,30,2015_dijle:496:occurrence-capture,70,Platichthys flesus,Animalia,Chordata,European flounder,species
event,2019-05-03T07:19:55Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:497:event-release,"",2015-06-30T12:30:00Z,M-4 (LO),51.02483717,4.495207458,WGS84,30,2015_dijle:497:occurrence-capture,70,Platichthys flesus,Animalia,Chordata,European flounder,species
event,2019-05-03T07:20:15Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:498:event-release,"",2015-06-30T12:30:00Z,M-4 (LO),51.02483717,4.495207458,WGS84,30,2015_dijle:498:occurrence-capture,70,Platichthys flesus,Animalia,Chordata,European flounder,species
event,2019-03-14T15:17:30Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:499:event-release,"",2015-04-30T10:04:00Z,M-4-1 (LO),51.02483717,4.495207458,WGS84,30,2015_dijle:499:occurrence-capture,70,Anguilla anguilla,Animalia,Chordata,European eel,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:500:event-release,"",2015-04-30T10:04:00Z,M-4-1 (LO),51.02483717,4.495207458,WGS84,30,2015_dijle:500:occurrence-capture,70,Rutilus rutilus,Animalia,Chordata,roach,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:501:event-release,"",2015-04-29T10:47:00Z,M-4-1 (LO),51.02483717,4.495207458,WGS84,30,2015_dijle:501:occurrence-capture,70,Silurus glanis,Animalia,Chordata,wels catfish,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:502:event-release,"",2015-04-29T10:47:00Z,M-4-1 (LO),51.02483717,4.495207458,WGS84,30,2015_dijle:502:occurrence-capture,70,Silurus glanis,Animalia,Chordata,wels catfish,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:503:event-release,"",2015-04-29T10:47:00Z,M-4-1 (LO),51.02483717,4.495207458,WGS84,30,2015_dijle:503:occurrence-capture,70,Silurus glanis,Animalia,Chordata,wels catfish,species
event,2019-05-03T07:19:33Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:504:event-release,"",2015-04-29T10:47:00Z,M-4-1 (LO),51.02483717,4.495207458,WGS84,30,2015_dijle:504:occurrence-capture,70,Platichthys flesus,Animalia,Chordata,European flounder,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:505:event-release,"",2015-04-29T10:47:00Z,M-4-1 (LO),51.02483717,4.495207458,WGS84,30,2015_dijle:505:occurrence-capture,70,Rutilus rutilus,Animalia,Chordata,roach,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:506:event-release,"",2015-04-28T11:35:00Z,M-4-1 (LO),51.02483717,4.495207458,WGS84,30,2015_dijle:506:occurrence-capture,70,Rutilus rutilus,Animalia,Chordata,roach,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:507:event-release,"",2015-04-28T11:35:00Z,M-4-1 (LO),51.02483717,4.495207458,WGS84,30,2015_dijle:507:occurrence-capture,70,Silurus glanis,Animalia,Chordata,wels catfish,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:508:event-release,"",2015-04-28T11:35:00Z,M-4-1 (LO),51.02483717,4.495207458,WGS84,30,2015_dijle:508:occurrence-capture,70,Silurus glanis,Animalia,Chordata,wels catfish,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:509:event-release,"",2015-04-28T11:35:00Z,M-4-1 (LO),51.02483717,4.495207458,WGS84,30,2015_dijle:509:occurrence-capture,70,Cyprinus carpio,Animalia,Chordata,common carp,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:510:event-release,"",2015-04-23T12:06:00Z,M-4-1 (LO),51.02483717,4.495207458,WGS84,30,2015_dijle:510:occurrence-capture,70,Rutilus rutilus,Animalia,Chordata,roach,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:511:event-release,"",2015-04-23T12:06:00Z,M-4-1 (LO),51.02483717,4.495207458,WGS84,30,2015_dijle:511:occurrence-capture,70,Silurus glanis,Animalia,Chordata,wels catfish,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:512:event-release,"",2015-04-22T13:40:00Z,M-4a-1 (RO),51.025057,4.495476,WGS84,30,2015_dijle:512:occurrence-capture,70,Silurus glanis,Animalia,Chordata,wels catfish,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:513:event-release,"",2015-04-22T13:40:00Z,M-4a-1 (RO),51.025057,4.495476,WGS84,30,2015_dijle:513:occurrence-capture,70,Cyprinus carpio,Animalia,Chordata,common carp,species
event,2016-02-02T11:28:21Z,en,http://creativecommons.org/publicdomain/zero/1.0/,"","","",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),humanObservation,2015_dijle:514:event-release,"",2015-04-23T12:06:00Z,M-4-1 (LO),51.02483717,4.495207458,WGS84,30,2015_dijle:514:occurrence-capture,70,Silurus glanis,Animalia,Chordata,wels catfish,species
