"eventID","occurrenceID","measurementType","measurementValue","measurementUnit"
"urn:catalog:etn:2012_leopoldkanaal:417:event-capture","urn:catalog:etn:2012_leopoldkanaal:417:occurrence-capture","age","114.0282","durif index"
"urn:catalog:etn:2012_leopoldkanaal:418:event-capture","urn:catalog:etn:2012_leopoldkanaal:418:occurrence-capture","age","113.76394","durif index"
"urn:catalog:etn:2012_leopoldkanaal:419:event-capture","urn:catalog:etn:2012_leopoldkanaal:419:occurrence-capture","age","138.5259","durif index"
"urn:catalog:etn:2012_leopoldkanaal:420:event-capture","urn:catalog:etn:2012_leopoldkanaal:420:occurrence-capture","age","123.6968","durif index"
"urn:catalog:etn:2012_leopoldkanaal:421:event-capture","urn:catalog:etn:2012_leopoldkanaal:421:occurrence-capture","age","111.973","durif index"
"urn:catalog:etn:2012_leopoldkanaal:422:event-capture","urn:catalog:etn:2012_leopoldkanaal:422:occurrence-capture","age","135.1345","durif index"
"urn:catalog:etn:2012_leopoldkanaal:423:event-capture","urn:catalog:etn:2012_leopoldkanaal:423:occurrence-capture","age","130.77435","durif index"
"urn:catalog:etn:2012_leopoldkanaal:424:event-capture","urn:catalog:etn:2012_leopoldkanaal:424:occurrence-capture","age","113.62885","durif index"
"urn:catalog:etn:2012_leopoldkanaal:425:event-capture","urn:catalog:etn:2012_leopoldkanaal:425:occurrence-capture","age","113.6108","durif index"
"urn:catalog:etn:2012_leopoldkanaal:426:event-capture","urn:catalog:etn:2012_leopoldkanaal:426:occurrence-capture","age","140.3363","durif index"
"urn:catalog:etn:2012_leopoldkanaal:427:event-capture","urn:catalog:etn:2012_leopoldkanaal:427:occurrence-capture","age","132.5289","durif index"
"urn:catalog:etn:2012_leopoldkanaal:428:event-capture","urn:catalog:etn:2012_leopoldkanaal:428:occurrence-capture","age","144.15027","durif index"
"urn:catalog:etn:2012_leopoldkanaal:429:event-capture","urn:catalog:etn:2012_leopoldkanaal:429:occurrence-capture","age","138.39859","durif index"
"urn:catalog:etn:2012_leopoldkanaal:430:event-capture","urn:catalog:etn:2012_leopoldkanaal:430:occurrence-capture","age","137.22343","durif index"
"urn:catalog:etn:2012_leopoldkanaal:431:event-capture","urn:catalog:etn:2012_leopoldkanaal:431:occurrence-capture","age","137.06896","durif index"
"urn:catalog:etn:2012_leopoldkanaal:432:event-capture","urn:catalog:etn:2012_leopoldkanaal:432:occurrence-capture","age","130.10664","durif index"
"urn:catalog:etn:2012_leopoldkanaal:433:event-capture","urn:catalog:etn:2012_leopoldkanaal:433:occurrence-capture","age","152.1766","durif index"
"urn:catalog:etn:2012_leopoldkanaal:434:event-capture","urn:catalog:etn:2012_leopoldkanaal:434:occurrence-capture","age","123.72971","durif index"
"urn:catalog:etn:2012_leopoldkanaal:435:event-capture","urn:catalog:etn:2012_leopoldkanaal:435:occurrence-capture","age","159.20905","durif index"
"urn:catalog:etn:2012_leopoldkanaal:436:event-capture","urn:catalog:etn:2012_leopoldkanaal:436:occurrence-capture","age","156.54703","durif index"
"urn:catalog:etn:2012_leopoldkanaal:437:event-capture","urn:catalog:etn:2012_leopoldkanaal:437:occurrence-capture","age","107.10412","durif index"
"urn:catalog:etn:2015_phd_verhelst:2426:event-capture","urn:catalog:etn:2015_phd_verhelst:2426:occurrence-capture","age","126.007","durif index"
"urn:catalog:etn:2015_phd_verhelst:2418:event-capture","urn:catalog:etn:2015_phd_verhelst:2418:occurrence-capture","age","111.684","durif index"
"urn:catalog:etn:2015_phd_verhelst:2425:event-capture","urn:catalog:etn:2015_phd_verhelst:2425:occurrence-capture","age","110.359","durif index"
"urn:catalog:etn:2015_phd_verhelst:2412:event-capture","urn:catalog:etn:2015_phd_verhelst:2412:occurrence-capture","age","131.054","durif index"
"urn:catalog:etn:2015_phd_verhelst:2416:event-capture","urn:catalog:etn:2015_phd_verhelst:2416:occurrence-capture","age","95.235","durif index"
"urn:catalog:etn:2015_phd_verhelst:2415:event-capture","urn:catalog:etn:2015_phd_verhelst:2415:occurrence-capture","age","114.564","durif index"
"urn:catalog:etn:2015_phd_verhelst:2430:event-capture","urn:catalog:etn:2015_phd_verhelst:2430:occurrence-capture","age","120.96","durif index"
"urn:catalog:etn:2015_phd_verhelst:2419:event-capture","urn:catalog:etn:2015_phd_verhelst:2419:occurrence-capture","age","115.088","durif index"
"urn:catalog:etn:2015_phd_verhelst:2427:event-capture","urn:catalog:etn:2015_phd_verhelst:2427:occurrence-capture","age","121.222","durif index"
"urn:catalog:etn:2015_phd_verhelst:2421:event-capture","urn:catalog:etn:2015_phd_verhelst:2421:occurrence-capture","age","110.856","durif index"
"urn:catalog:etn:2015_phd_verhelst:2423:event-capture","urn:catalog:etn:2015_phd_verhelst:2423:occurrence-capture","age","99.816","durif index"
"urn:catalog:etn:2015_phd_verhelst:2428:event-capture","urn:catalog:etn:2015_phd_verhelst:2428:occurrence-capture","age","111.332","durif index"
"urn:catalog:etn:2015_phd_verhelst:2424:event-capture","urn:catalog:etn:2015_phd_verhelst:2424:occurrence-capture","age","115.539","durif index"
"urn:catalog:etn:2015_phd_verhelst:2420:event-capture","urn:catalog:etn:2015_phd_verhelst:2420:occurrence-capture","age","100.339","durif index"
"urn:catalog:etn:2015_phd_verhelst:2422:event-capture","urn:catalog:etn:2015_phd_verhelst:2422:occurrence-capture","age","120.554","durif index"
"urn:catalog:etn:2015_phd_verhelst:2413:event-capture","urn:catalog:etn:2015_phd_verhelst:2413:occurrence-capture","age","151.845","durif index"
"urn:catalog:etn:2015_phd_verhelst:2401:event-capture","urn:catalog:etn:2015_phd_verhelst:2401:occurrence-capture","age","108.966","durif index"
"urn:catalog:etn:2015_phd_verhelst:2417:event-capture","urn:catalog:etn:2015_phd_verhelst:2417:occurrence-capture","age","116.698","durif index"
"urn:catalog:etn:2015_phd_verhelst:2429:event-capture","urn:catalog:etn:2015_phd_verhelst:2429:occurrence-capture","age","105.161","durif index"
"urn:catalog:etn:2015_phd_verhelst:2414:event-capture","urn:catalog:etn:2015_phd_verhelst:2414:occurrence-capture","age","103.852","durif index"
"urn:catalog:etn:2015_phd_verhelst:2431:event-capture","urn:catalog:etn:2015_phd_verhelst:2431:occurrence-capture","age","112.227","durif index"
"urn:catalog:etn:2015_phd_verhelst:2409:event-capture","urn:catalog:etn:2015_phd_verhelst:2409:occurrence-capture","age","100.094","durif index"
"urn:catalog:etn:2015_phd_verhelst:2407:event-capture","urn:catalog:etn:2015_phd_verhelst:2407:occurrence-capture","age","127.479","durif index"
"urn:catalog:etn:2015_phd_verhelst:2403:event-capture","urn:catalog:etn:2015_phd_verhelst:2403:occurrence-capture","age","109.754","durif index"
"urn:catalog:etn:2015_phd_verhelst:2433:event-capture","urn:catalog:etn:2015_phd_verhelst:2433:occurrence-capture","age","111.897","durif index"
"urn:catalog:etn:2015_phd_verhelst:2408:event-capture","urn:catalog:etn:2015_phd_verhelst:2408:occurrence-capture","age","99.999","durif index"
"urn:catalog:etn:2015_phd_verhelst:2402:event-capture","urn:catalog:etn:2015_phd_verhelst:2402:occurrence-capture","age","117.101","durif index"
"urn:catalog:etn:2015_phd_verhelst:2404:event-capture","urn:catalog:etn:2015_phd_verhelst:2404:occurrence-capture","age","96.108","durif index"
"urn:catalog:etn:2015_phd_verhelst:2405:event-capture","urn:catalog:etn:2015_phd_verhelst:2405:occurrence-capture","age","136.766","durif index"
"urn:catalog:etn:2015_phd_verhelst:2410:event-capture","urn:catalog:etn:2015_phd_verhelst:2410:occurrence-capture","age","128.161","durif index"
"urn:catalog:etn:2015_phd_verhelst:2432:event-capture","urn:catalog:etn:2015_phd_verhelst:2432:occurrence-capture","age","143.4","durif index"
"urn:catalog:etn:2015_phd_verhelst:2406:event-capture","urn:catalog:etn:2015_phd_verhelst:2406:occurrence-capture","age","111.642","durif index"
"urn:catalog:etn:2015_phd_verhelst:2778:event-capture","urn:catalog:etn:2015_phd_verhelst:2778:occurrence-capture","age","107.842","durif index"
"urn:catalog:etn:2015_phd_verhelst:638:event-capture","urn:catalog:etn:2015_phd_verhelst:638:occurrence-capture","age","99.18314","durif index"
"urn:catalog:etn:2015_phd_verhelst:639:event-capture","urn:catalog:etn:2015_phd_verhelst:639:occurrence-capture","age","121.11238","durif index"
"urn:catalog:etn:2015_phd_verhelst:640:event-capture","urn:catalog:etn:2015_phd_verhelst:640:occurrence-capture","age","104.42632","durif index"
"urn:catalog:etn:2015_phd_verhelst:642:event-capture","urn:catalog:etn:2015_phd_verhelst:642:occurrence-capture","age","115.08054","durif index"
"urn:catalog:etn:2015_phd_verhelst:643:event-capture","urn:catalog:etn:2015_phd_verhelst:643:occurrence-capture","age","112.33154","durif index"
"urn:catalog:etn:2015_phd_verhelst:644:event-capture","urn:catalog:etn:2015_phd_verhelst:644:occurrence-capture","age","109.56966","durif index"
"urn:catalog:etn:2015_phd_verhelst:2160:event-capture","urn:catalog:etn:2015_phd_verhelst:2160:occurrence-capture","age","89.34826","durif index"
"urn:catalog:etn:2015_phd_verhelst:646:event-capture","urn:catalog:etn:2015_phd_verhelst:646:occurrence-capture","age","106.73458","durif index"
"urn:catalog:etn:2015_phd_verhelst:647:event-capture","urn:catalog:etn:2015_phd_verhelst:647:occurrence-capture","age","108.43006","durif index"
"urn:catalog:etn:2015_phd_verhelst:648:event-capture","urn:catalog:etn:2015_phd_verhelst:648:occurrence-capture","age","104.417745","durif index"
"urn:catalog:etn:2015_phd_verhelst:613:event-capture","urn:catalog:etn:2015_phd_verhelst:613:occurrence-capture","age","100.71962","durif index"
"urn:catalog:etn:2015_phd_verhelst:614:event-capture","urn:catalog:etn:2015_phd_verhelst:614:occurrence-capture","age","111.6527","durif index"
"urn:catalog:etn:2015_phd_verhelst:615:event-capture","urn:catalog:etn:2015_phd_verhelst:615:occurrence-capture","age","118.42442","durif index"
"urn:catalog:etn:2015_phd_verhelst:616:event-capture","urn:catalog:etn:2015_phd_verhelst:616:occurrence-capture","age","84.802235","durif index"
"urn:catalog:etn:2015_phd_verhelst:617:event-capture","urn:catalog:etn:2015_phd_verhelst:617:occurrence-capture","age","135.69285","durif index"
"urn:catalog:etn:2015_phd_verhelst:618:event-capture","urn:catalog:etn:2015_phd_verhelst:618:occurrence-capture","age","92.167155","durif index"
"urn:catalog:etn:2015_phd_verhelst:2226:event-capture","urn:catalog:etn:2015_phd_verhelst:2226:occurrence-capture","age","125.24","durif index"
"urn:catalog:etn:2015_phd_verhelst:2222:event-capture","urn:catalog:etn:2015_phd_verhelst:2222:occurrence-capture","age","136.52","durif index"
"urn:catalog:etn:2015_phd_verhelst:2223:event-capture","urn:catalog:etn:2015_phd_verhelst:2223:occurrence-capture","age","124.23","durif index"
"urn:catalog:etn:2015_phd_verhelst:2224:event-capture","urn:catalog:etn:2015_phd_verhelst:2224:occurrence-capture","age","128.29","durif index"
"urn:catalog:etn:2015_phd_verhelst:2221:event-capture","urn:catalog:etn:2015_phd_verhelst:2221:occurrence-capture","age","125.07","durif index"
"urn:catalog:etn:2015_phd_verhelst:2225:event-capture","urn:catalog:etn:2015_phd_verhelst:2225:occurrence-capture","age","121.86","durif index"
"urn:catalog:etn:2015_phd_verhelst:2227:event-capture","urn:catalog:etn:2015_phd_verhelst:2227:occurrence-capture","age","125.74","durif index"
"urn:catalog:etn:2015_phd_verhelst:2228:event-capture","urn:catalog:etn:2015_phd_verhelst:2228:occurrence-capture","age","117.41","durif index"
"urn:catalog:etn:2015_phd_verhelst:2229:event-capture","urn:catalog:etn:2015_phd_verhelst:2229:occurrence-capture","age","126.52","durif index"
"urn:catalog:etn:2015_phd_verhelst:2230:event-capture","urn:catalog:etn:2015_phd_verhelst:2230:occurrence-capture","age","109.4","durif index"
"urn:catalog:etn:2015_phd_verhelst:2231:event-capture","urn:catalog:etn:2015_phd_verhelst:2231:occurrence-capture","age","117.94","durif index"
"urn:catalog:etn:2015_phd_verhelst:2232:event-capture","urn:catalog:etn:2015_phd_verhelst:2232:occurrence-capture","age","134.8","durif index"
"urn:catalog:etn:2015_phd_verhelst:2234:event-capture","urn:catalog:etn:2015_phd_verhelst:2234:occurrence-capture","age","105.35","durif index"
"urn:catalog:etn:2015_phd_verhelst:2233:event-capture","urn:catalog:etn:2015_phd_verhelst:2233:occurrence-capture","age","104.6","durif index"
"urn:catalog:etn:2015_phd_verhelst:2235:event-capture","urn:catalog:etn:2015_phd_verhelst:2235:occurrence-capture","age","117.38","durif index"
"urn:catalog:etn:2015_phd_verhelst:2236:event-capture","urn:catalog:etn:2015_phd_verhelst:2236:occurrence-capture","age","109.21","durif index"
"urn:catalog:etn:2015_phd_verhelst:2244:event-capture","urn:catalog:etn:2015_phd_verhelst:2244:occurrence-capture","age","114.4","durif index"
"urn:catalog:etn:2015_phd_verhelst:2245:event-capture","urn:catalog:etn:2015_phd_verhelst:2245:occurrence-capture","age","155.92","durif index"
"urn:catalog:etn:2015_phd_verhelst:2246:event-capture","urn:catalog:etn:2015_phd_verhelst:2246:occurrence-capture","age","126.57","durif index"
"urn:catalog:etn:2015_phd_verhelst:2247:event-capture","urn:catalog:etn:2015_phd_verhelst:2247:occurrence-capture","age","129.36","durif index"
"urn:catalog:etn:2015_phd_verhelst:2248:event-capture","urn:catalog:etn:2015_phd_verhelst:2248:occurrence-capture","age","121.16","durif index"
"urn:catalog:etn:2015_phd_verhelst:2249:event-capture","urn:catalog:etn:2015_phd_verhelst:2249:occurrence-capture","age","132.98","durif index"
"urn:catalog:etn:2015_phd_verhelst:2250:event-capture","urn:catalog:etn:2015_phd_verhelst:2250:occurrence-capture","age","109.74","durif index"
"urn:catalog:etn:2015_phd_verhelst:2251:event-capture","urn:catalog:etn:2015_phd_verhelst:2251:occurrence-capture","age","152.88","durif index"
"urn:catalog:etn:2015_phd_verhelst:612:event-capture","urn:catalog:etn:2015_phd_verhelst:612:occurrence-capture","age","111.09788","durif index"
"urn:catalog:etn:2015_phd_verhelst:619:event-capture","urn:catalog:etn:2015_phd_verhelst:619:occurrence-capture","age","134.10041","durif index"
"urn:catalog:etn:2015_phd_verhelst:620:event-capture","urn:catalog:etn:2015_phd_verhelst:620:occurrence-capture","age","116.9122","durif index"
"urn:catalog:etn:2015_phd_verhelst:2252:event-capture","urn:catalog:etn:2015_phd_verhelst:2252:occurrence-capture","age","121.05","durif index"
"urn:catalog:etn:2015_phd_verhelst:2253:event-capture","urn:catalog:etn:2015_phd_verhelst:2253:occurrence-capture","age","151.97","durif index"
"urn:catalog:etn:2015_phd_verhelst:2254:event-capture","urn:catalog:etn:2015_phd_verhelst:2254:occurrence-capture","age","144.71","durif index"
"urn:catalog:etn:2015_phd_verhelst:2255:event-capture","urn:catalog:etn:2015_phd_verhelst:2255:occurrence-capture","age","121.74","durif index"
"urn:catalog:etn:2015_phd_verhelst:2256:event-capture","urn:catalog:etn:2015_phd_verhelst:2256:occurrence-capture","age","135.53","durif index"
"urn:catalog:etn:2015_phd_verhelst:2257:event-capture","urn:catalog:etn:2015_phd_verhelst:2257:occurrence-capture","age","99.369","durif index"
"urn:catalog:etn:2015_phd_verhelst:2258:event-capture","urn:catalog:etn:2015_phd_verhelst:2258:occurrence-capture","age","122.07","durif index"
"urn:catalog:etn:2015_phd_verhelst:2259:event-capture","urn:catalog:etn:2015_phd_verhelst:2259:occurrence-capture","age","149.39","durif index"
"urn:catalog:etn:2015_phd_verhelst:2260:event-capture","urn:catalog:etn:2015_phd_verhelst:2260:occurrence-capture","age","124.98","durif index"
"urn:catalog:etn:2015_phd_verhelst:2261:event-capture","urn:catalog:etn:2015_phd_verhelst:2261:occurrence-capture","age","91.784","durif index"
"urn:catalog:etn:2015_phd_verhelst:2262:event-capture","urn:catalog:etn:2015_phd_verhelst:2262:occurrence-capture","age","113.94","durif index"
"urn:catalog:etn:2015_phd_verhelst:2263:event-capture","urn:catalog:etn:2015_phd_verhelst:2263:occurrence-capture","age","118.99","durif index"
"urn:catalog:etn:2015_phd_verhelst:2264:event-capture","urn:catalog:etn:2015_phd_verhelst:2264:occurrence-capture","age","108.75","durif index"
"urn:catalog:etn:2015_phd_verhelst:2396:event-capture","urn:catalog:etn:2015_phd_verhelst:2396:occurrence-capture","age","129.412","durif index"
"urn:catalog:etn:2015_phd_verhelst:2397:event-capture","urn:catalog:etn:2015_phd_verhelst:2397:occurrence-capture","age","126.132","durif index"
"urn:catalog:etn:2015_phd_verhelst:2398:event-capture","urn:catalog:etn:2015_phd_verhelst:2398:occurrence-capture","age","108.5","durif index"
"urn:catalog:etn:2015_phd_verhelst:2399:event-capture","urn:catalog:etn:2015_phd_verhelst:2399:occurrence-capture","age","104.333","durif index"
"urn:catalog:etn:2015_phd_verhelst:2400:event-capture","urn:catalog:etn:2015_phd_verhelst:2400:occurrence-capture","age","126.503","durif index"
"urn:catalog:etn:2015_phd_verhelst:2218:event-capture","urn:catalog:etn:2015_phd_verhelst:2218:occurrence-capture","age","126.64","durif index"
"urn:catalog:etn:2015_phd_verhelst:2220:event-capture","urn:catalog:etn:2015_phd_verhelst:2220:occurrence-capture","age","96.82858","durif index"
"urn:catalog:etn:2015_phd_verhelst:2219:event-capture","urn:catalog:etn:2015_phd_verhelst:2219:occurrence-capture","age","126.64","durif index"
"urn:catalog:etn:2015_phd_verhelst:3210:event-capture","urn:catalog:etn:2015_phd_verhelst:3210:occurrence-capture","age","123.51972","durif index"
"urn:catalog:etn:2015_phd_verhelst:3211:event-capture","urn:catalog:etn:2015_phd_verhelst:3211:occurrence-capture","age","106.21458","durif index"
"urn:catalog:etn:2015_phd_verhelst:3208:event-capture","urn:catalog:etn:2015_phd_verhelst:3208:occurrence-capture","age","147.83269","durif index"
"urn:catalog:etn:2015_phd_verhelst:3212:event-capture","urn:catalog:etn:2015_phd_verhelst:3212:occurrence-capture","age","108.018185","durif index"
"urn:catalog:etn:2015_phd_verhelst:3213:event-capture","urn:catalog:etn:2015_phd_verhelst:3213:occurrence-capture","age","112.5711","durif index"
"urn:catalog:etn:2015_phd_verhelst:3530:event-capture","urn:catalog:etn:2015_phd_verhelst:3530:occurrence-capture","age","120.59702","durif index"
"urn:catalog:etn:2015_phd_verhelst:3529:event-capture","urn:catalog:etn:2015_phd_verhelst:3529:occurrence-capture","age","101.23166","durif index"
"urn:catalog:etn:2015_phd_verhelst:3527:event-capture","urn:catalog:etn:2015_phd_verhelst:3527:occurrence-capture","age","121.32498","durif index"
"urn:catalog:etn:2015_phd_verhelst:3528:event-capture","urn:catalog:etn:2015_phd_verhelst:3528:occurrence-capture","age","109.85314","durif index"
"urn:catalog:etn:2015_phd_verhelst:3531:event-capture","urn:catalog:etn:2015_phd_verhelst:3531:occurrence-capture","age","123.74962","durif index"
"urn:catalog:etn:2015_phd_verhelst:380:event-capture","urn:catalog:etn:2015_phd_verhelst:380:occurrence-capture","age","92.5504","durif index"
"urn:catalog:etn:2015_phd_verhelst:379:event-capture","urn:catalog:etn:2015_phd_verhelst:379:occurrence-capture","age","125.3835","durif index"
"urn:catalog:etn:2015_phd_verhelst:378:event-capture","urn:catalog:etn:2015_phd_verhelst:378:occurrence-capture","age","104.4134","durif index"
"urn:catalog:etn:2015_phd_verhelst:381:event-capture","urn:catalog:etn:2015_phd_verhelst:381:occurrence-capture","age","106.63302","durif index"
"urn:catalog:etn:2015_phd_verhelst:598:event-capture","urn:catalog:etn:2015_phd_verhelst:598:occurrence-capture","age","115.95806","durif index"
"urn:catalog:etn:2015_phd_verhelst:599:event-capture","urn:catalog:etn:2015_phd_verhelst:599:occurrence-capture","age","123.45695","durif index"
"urn:catalog:etn:2015_phd_verhelst:600:event-capture","urn:catalog:etn:2015_phd_verhelst:600:occurrence-capture","age","114.7206","durif index"
"urn:catalog:etn:2015_phd_verhelst:601:event-capture","urn:catalog:etn:2015_phd_verhelst:601:occurrence-capture","age","103.63174","durif index"
"urn:catalog:etn:2015_phd_verhelst:602:event-capture","urn:catalog:etn:2015_phd_verhelst:602:occurrence-capture","age","125.82925","durif index"
"urn:catalog:etn:2015_phd_verhelst:603:event-capture","urn:catalog:etn:2015_phd_verhelst:603:occurrence-capture","age","122.3653","durif index"
"urn:catalog:etn:2015_phd_verhelst:604:event-capture","urn:catalog:etn:2015_phd_verhelst:604:occurrence-capture","age","107.939","durif index"
"urn:catalog:etn:2015_phd_verhelst:625:event-capture","urn:catalog:etn:2015_phd_verhelst:625:occurrence-capture","age","111.03136","durif index"
"urn:catalog:etn:2015_phd_verhelst:595:event-capture","urn:catalog:etn:2015_phd_verhelst:595:occurrence-capture","age","113.466","durif index"
"urn:catalog:etn:2015_phd_verhelst:596:event-capture","urn:catalog:etn:2015_phd_verhelst:596:occurrence-capture","age","97.85408","durif index"
"urn:catalog:etn:2015_phd_verhelst:597:event-capture","urn:catalog:etn:2015_phd_verhelst:597:occurrence-capture","age","108.29978","durif index"
"urn:catalog:etn:2015_phd_verhelst:605:event-capture","urn:catalog:etn:2015_phd_verhelst:605:occurrence-capture","age","118.38498","durif index"
"urn:catalog:etn:2015_phd_verhelst:606:event-capture","urn:catalog:etn:2015_phd_verhelst:606:occurrence-capture","age","114.70326","durif index"
"urn:catalog:etn:2015_phd_verhelst:607:event-capture","urn:catalog:etn:2015_phd_verhelst:607:occurrence-capture","age","121.26804","durif index"
"urn:catalog:etn:2015_phd_verhelst:608:event-capture","urn:catalog:etn:2015_phd_verhelst:608:occurrence-capture","age","120.7994","durif index"
"urn:catalog:etn:2015_phd_verhelst:609:event-capture","urn:catalog:etn:2015_phd_verhelst:609:occurrence-capture","age","110.73826","durif index"
"urn:catalog:etn:2015_phd_verhelst:610:event-capture","urn:catalog:etn:2015_phd_verhelst:610:occurrence-capture","age","114.28422","durif index"
"urn:catalog:etn:2015_phd_verhelst:611:event-capture","urn:catalog:etn:2015_phd_verhelst:611:occurrence-capture","age","97.5762","durif index"
"urn:catalog:etn:2015_phd_verhelst:621:event-capture","urn:catalog:etn:2015_phd_verhelst:621:occurrence-capture","age","100.45528","durif index"
"urn:catalog:etn:2015_phd_verhelst:622:event-capture","urn:catalog:etn:2015_phd_verhelst:622:occurrence-capture","age","95.93974","durif index"
"urn:catalog:etn:2015_phd_verhelst:623:event-capture","urn:catalog:etn:2015_phd_verhelst:623:occurrence-capture","age","108.4929","durif index"
"urn:catalog:etn:2015_phd_verhelst:624:event-capture","urn:catalog:etn:2015_phd_verhelst:624:occurrence-capture","age","107.89448","durif index"
"urn:catalog:etn:2015_phd_verhelst:3209:event-capture","urn:catalog:etn:2015_phd_verhelst:3209:occurrence-capture","age","119.42771","durif index"
"urn:catalog:etn:2015_phd_verhelst:2411:event-capture","urn:catalog:etn:2015_phd_verhelst:2411:occurrence-capture","age","125.869","durif index"
"urn:catalog:etn:2015_phd_verhelst:2777:event-capture","urn:catalog:etn:2015_phd_verhelst:2777:occurrence-capture","age","118.833","durif index"
"urn:catalog:etn:2013_albertkanaal:2353:event-capture","urn:catalog:etn:2013_albertkanaal:2353:occurrence-capture","sex","unknown",""
"urn:catalog:etn:2013_albertkanaal:2348:event-capture","urn:catalog:etn:2013_albertkanaal:2348:occurrence-capture","sex","unknown",""
"urn:catalog:etn:2013_albertkanaal:2354:event-capture","urn:catalog:etn:2013_albertkanaal:2354:occurrence-capture","sex","unknown",""
"urn:catalog:etn:2013_albertkanaal:2350:event-capture","urn:catalog:etn:2013_albertkanaal:2350:occurrence-capture","sex","unknown",""
"urn:catalog:etn:2013_albertkanaal:2352:event-capture","urn:catalog:etn:2013_albertkanaal:2352:occurrence-capture","sex","unknown",""
"urn:catalog:etn:2013_albertkanaal:2349:event-capture","urn:catalog:etn:2013_albertkanaal:2349:occurrence-capture","sex","unknown",""
"urn:catalog:etn:2013_albertkanaal:2347:event-capture","urn:catalog:etn:2013_albertkanaal:2347:occurrence-capture","sex","unknown",""
"urn:catalog:etn:2013_albertkanaal:2345:event-capture","urn:catalog:etn:2013_albertkanaal:2345:occurrence-capture","sex","unknown",""
"urn:catalog:etn:2013_albertkanaal:2355:event-capture","urn:catalog:etn:2013_albertkanaal:2355:occurrence-capture","sex","unknown",""
"urn:catalog:etn:2013_albertkanaal:2290:event-capture","urn:catalog:etn:2013_albertkanaal:2290:occurrence-capture","sex","female",""
"urn:catalog:etn:2013_albertkanaal:2291:event-capture","urn:catalog:etn:2013_albertkanaal:2291:occurrence-capture","sex","female",""
"urn:catalog:etn:2013_albertkanaal:2292:event-capture","urn:catalog:etn:2013_albertkanaal:2292:occurrence-capture","sex","female",""
"urn:catalog:etn:2013_albertkanaal:2293:event-capture","urn:catalog:etn:2013_albertkanaal:2293:occurrence-capture","sex","female",""
"urn:catalog:etn:2013_albertkanaal:2356:event-capture","urn:catalog:etn:2013_albertkanaal:2356:occurrence-capture","sex","unknown",""
"urn:catalog:etn:2013_albertkanaal:2357:event-capture","urn:catalog:etn:2013_albertkanaal:2357:occurrence-capture","sex","unknown",""
"urn:catalog:etn:2013_albertkanaal:2294:event-capture","urn:catalog:etn:2013_albertkanaal:2294:occurrence-capture","sex","female",""
"urn:catalog:etn:2013_albertkanaal:2295:event-capture","urn:catalog:etn:2013_albertkanaal:2295:occurrence-capture","sex","female",""
"urn:catalog:etn:2013_albertkanaal:2296:event-capture","urn:catalog:etn:2013_albertkanaal:2296:occurrence-capture","sex","female",""
"urn:catalog:etn:2013_albertkanaal:2297:event-capture","urn:catalog:etn:2013_albertkanaal:2297:occurrence-capture","sex","female",""
"urn:catalog:etn:2013_albertkanaal:2298:event-capture","urn:catalog:etn:2013_albertkanaal:2298:occurrence-capture","sex","female",""
"urn:catalog:etn:2013_albertkanaal:2299:event-capture","urn:catalog:etn:2013_albertkanaal:2299:occurrence-capture","sex","female",""
"urn:catalog:etn:2013_albertkanaal:2300:event-capture","urn:catalog:etn:2013_albertkanaal:2300:occurrence-capture","sex","female",""
"urn:catalog:etn:2013_albertkanaal:2779:event-capture","urn:catalog:etn:2013_albertkanaal:2779:occurrence-capture","sex","female",""
"urn:catalog:etn:2013_albertkanaal:2780:event-capture","urn:catalog:etn:2013_albertkanaal:2780:occurrence-capture","sex","female",""
"urn:catalog:etn:2013_albertkanaal:2781:event-capture","urn:catalog:etn:2013_albertkanaal:2781:occurrence-capture","sex","female",""
"urn:catalog:etn:2013_albertkanaal:2782:event-capture","urn:catalog:etn:2013_albertkanaal:2782:occurrence-capture","sex","female",""
"urn:catalog:etn:2013_albertkanaal:2331:event-capture","urn:catalog:etn:2013_albertkanaal:2331:occurrence-capture","sex","unknown",""
"urn:catalog:etn:2013_albertkanaal:2332:event-capture","urn:catalog:etn:2013_albertkanaal:2332:occurrence-capture","sex","unknown",""
"urn:catalog:etn:2013_albertkanaal:2333:event-capture","urn:catalog:etn:2013_albertkanaal:2333:occurrence-capture","sex","unknown",""
"urn:catalog:etn:2013_albertkanaal:2334:event-capture","urn:catalog:etn:2013_albertkanaal:2334:occurrence-capture","sex","unknown",""
"urn:catalog:etn:2013_albertkanaal:2343:event-capture","urn:catalog:etn:2013_albertkanaal:2343:occurrence-capture","sex","unknown",""
"urn:catalog:etn:2013_albertkanaal:2337:event-capture","urn:catalog:etn:2013_albertkanaal:2337:occurrence-capture","sex","unknown",""
"urn:catalog:etn:2013_albertkanaal:2344:event-capture","urn:catalog:etn:2013_albertkanaal:2344:occurrence-capture","sex","unknown",""
"urn:catalog:etn:2013_albertkanaal:2338:event-capture","urn:catalog:etn:2013_albertkanaal:2338:occurrence-capture","sex","unknown",""
"urn:catalog:etn:2013_albertkanaal:2335:event-capture","urn:catalog:etn:2013_albertkanaal:2335:occurrence-capture","sex","unknown",""
"urn:catalog:etn:2013_albertkanaal:2336:event-capture","urn:catalog:etn:2013_albertkanaal:2336:occurrence-capture","sex","unknown",""
