projectname,projectmember,tag_code_space,person_id,animal_id,scientific_name,common_name,length,length_type,length_units,length2,length2_type,length2_units,weight_units,age,age_units,sex,life_stage,capture_location,capture_depth,utc_release_date_time,comments,est_tag_life,wild_or_hatchery,stock,dna_sample_taken,treatment_type,dissolved_oxygen,sedative,sedative_concentration,temperature_change,holding_temperature,preop_holding_period,post_op_holding_period,surgery_location,date_of_surgery,anaesthetic,buffer,anaesthetic_concentration,buffer_concentration_in_anaesthetic,anesthetic_concentration_in_recirculation,buffer_concentration_in_recirculation,id_pk,catched_date_time,capture_latitude,capture_longitude,release_latitude,release_longitude,surgery_latitude,surgery_longitude,recapture_date,implant_type,implant_method,date_modified,date_created,release_location,length3,length3_type,length3_units,length4,length4_type,length4_units,weight,end_date_tag,capture_method,project_fk,animal_tag_release_id_pk,thelma_converted_code,projectcode,tag_full_id
2015 Fint,1,A69-1601,,,Alosa fallax,,34.1,total length,cm,,,,g,,,M,,Branst,,2016-04-26T17:00:07Z,,,wild,,,External tagging,,,,,,,,Branst,2016-04-26T17:00:08Z,NONE,,,,,,2128,2016-04-26T17:00:07Z,51.067126,4.185297,51.067126,4.185297,51.067126,4.185297,,,,2016-05-03T11:00:13Z,2016-05-03T11:00:13Z,Branst,,,,,,,314.5,2019-08-28T17:00:07Z,,622,3,,2015_fint,A69-1601-28285
2015 Fint,1,A69-1601,,,Alosa fallax,,42.3,total length,cm,,,,g,,,M,,Branst,,2016-04-26T17:00:07Z,,,wild,,,External tagging,,,,,,,,Branst,2016-04-26T17:00:08Z,NONE,,,,,,2127,2016-04-26T17:00:07Z,51.067126,4.185297,51.067126,4.185297,51.067126,4.185297,,,,2016-05-03T10:59:00Z,2016-05-03T10:59:00Z,Branst,,,,,,,695.6,2019-08-28T17:00:07Z,,622,30,,2015_fint,A69-1601-28286
2015 Fint,1,A69-1601,,,Alosa fallax,,40.4,total length,cm,,,,g,,,M,,Branst,,2016-04-26T17:00:07Z,,,wild,,,External tagging,,,,,,,,Branst,2016-04-26T17:00:08Z,NONE,,,,,,2122,2016-04-26T17:00:07Z,51.067126,4.185297,51.067126,4.185297,51.067126,4.185297,,,,2016-05-03T10:49:02Z,2016-05-03T10:49:02Z,Branst,,,,,,,620.5,2019-08-28T17:00:07Z,,622,216,,2015_fint,A69-1601-28269
2015 Fint,1,A69-1601,,,Alosa fallax,,38.0,total length,cm,,,,g,,,M,,Steendorp,,2016-04-26T10:00:07Z,,,wild,,,External tagging,,,,,,,,Steendorp,2016-04-26T10:00:08Z,NONE,,,,,,2108,2016-04-26T10:00:07Z,51.116497,4.260374,51.116497,4.260374,51.116497,4.260374,,,,2016-05-03T10:09:06Z,2016-05-03T10:09:06Z,Steendorp,,,,,,,449,2019-08-28T10:00:07Z,,622,217,,2015_fint,A69-1601-28268
2015 Fint,1,A69-1601,,,Alosa fallax,,40.5,total length,cm,,,,g,,,M,,Steendorp,,2016-04-26T10:00:07Z,,,wild,,,External tagging,,,,,,,,Steendorp,2016-04-26T10:00:08Z,NONE,,,,,,2109,2016-04-26T10:00:07Z,51.116497,4.260374,51.116497,4.260374,51.116497,4.260374,,,,2016-05-03T10:13:12Z,2016-05-03T10:11:14Z,Steendorp,,,,,,,560.5,2019-08-28T10:00:07Z,,622,225,,2015_fint,A69-1601-28270
2015 Fint,1,A69-1601,,,Alosa fallax,,48.6,total length,cm,,,,g,,,F,,Steendorp,,2016-04-26T10:00:07Z,,,wild,,,External tagging,,,,,,,,Steendorp,2016-04-26T10:00:08Z,NONE,,,,,,2111,2016-04-26T10:00:07Z,51.116497,4.260374,51.116497,4.260374,51.116497,4.260374,,,,2016-05-03T10:14:20Z,2016-05-03T10:14:20Z,Steendorp,,,,,,,1109.5,2019-08-28T10:00:07Z,,622,226,,2015_fint,A69-1601-28271
2015 Fint,1,A69-1601,,,Alosa fallax,,41.4,total length,cm,,,,g,,,M,,Steendorp,,2016-04-26T10:00:07Z,,,wild,,,External tagging,,,,,,,,Steendorp,2016-04-26T10:00:08Z,NONE,,,,,,2110,2016-04-26T10:00:07Z,51.116497,4.260374,51.116497,4.260374,51.116497,4.260374,,,,2016-05-03T10:12:39Z,2016-05-03T10:12:39Z,Steendorp,,,,,,,708.4,2019-08-28T10:00:07Z,,622,227,,2015_fint,A69-1601-28272
2015 Fint,1,A69-1601,,,Alosa fallax,,41.8,total length,cm,,,,g,,,F,,Branst,,2016-04-26T17:00:07Z,,,wild,,,External tagging,,,,,,,,Branst,2016-04-26T17:00:08Z,NONE,,,,,,2120,2016-04-26T17:00:07Z,51.067126,4.185297,51.067126,4.185297,51.067126,4.185297,,,,2016-05-03T10:32:32Z,2016-05-03T10:32:32Z,Branst,,,,,,,734.9,2019-08-28T17:00:07Z,,622,228,,2015_fint,A69-1601-28273
2015 Fint,1,A69-1601,,,Alosa fallax,,39.9,total length,cm,,,,g,,,M,,Branst,,2016-04-26T17:00:07Z,,,wild,,,External tagging,,,,,,,,Branst,2016-04-26T17:00:08Z,NONE,,,,,,2118,2016-04-26T17:00:07Z,51.067126,4.185297,51.067126,4.185297,51.067126,4.185297,,,,2016-05-03T10:24:51Z,2016-05-03T10:24:51Z,Branst,,,,,,,477.8,2019-08-28T17:00:07Z,,622,229,,2015_fint,A69-1601-28274
2015 Fint,1,A69-1601,,,Alosa fallax,,43.6,total length,cm,,,,g,,,F,,Branst,,2016-04-26T17:00:07Z,,,wild,,,External tagging,,,,,,,,Branst,2016-04-26T17:00:08Z,NONE,,,,,,2119,2016-04-26T17:00:07Z,51.067126,4.185297,51.067126,4.185297,51.067126,4.185297,,,,2016-05-03T10:28:10Z,2016-05-03T10:28:10Z,Branst,,,,,,,873.4,2019-08-28T17:00:07Z,,622,230,,2015_fint,A69-1601-28275
2015 Fint,1,A69-1601,,,Alosa fallax,,45,total length,cm,,,,g,,,F,,Branst,,2016-04-26T17:00:07Z,,,wild,,,External tagging,,,,,,,,Branst,2016-04-26T17:00:08Z,NONE,,,,,,2121,2016-04-26T17:00:07Z,51.067126,4.185297,51.067126,4.185297,51.067126,4.185297,,,,2016-05-03T10:48:04Z,2016-05-03T10:48:04Z,Branst,,,,,,,859.1,2019-08-28T17:00:07Z,,622,231,,2015_fint,A69-1601-28276
2015 Fint,1,A69-1601,,,Alosa fallax,,40.5,total length,cm,,,,g,,,F,,Branst,,2016-04-26T17:00:07Z,,,wild,,,External tagging,,,,,,,,Branst,2016-04-26T17:00:08Z,NONE,,,,,,2123,2016-04-26T17:00:07Z,51.067126,4.185297,51.067126,4.185297,51.067126,4.185297,,,,2016-05-03T10:49:57Z,2016-05-03T10:49:57Z,Branst,,,,,,,492.2,2019-08-28T17:00:07Z,,622,232,,2015_fint,A69-1601-28277
2015 Fint,1,A69-1601,,,Alosa fallax,,36.4,total length,cm,,,,g,,,M,,Branst,,2016-04-26T17:00:07Z,,,wild,,,External tagging,,,,,,,,Branst,2016-04-26T17:00:08Z,NONE,,,,,,2124,2016-04-26T17:00:07Z,51.067126,4.185297,51.067126,4.185297,51.067126,4.185297,,,,2016-05-03T10:50:58Z,2016-05-03T10:50:58Z,Branst,,,,,,,434.3,2019-08-28T17:00:07Z,,622,233,,2015_fint,A69-1601-28278
2015 Fint,1,A69-1601,,,Alosa fallax,,36.8,total length,cm,,,,g,,,M,,Branst,,2016-04-26T17:00:07Z,,,wild,,,External tagging,,,,,,,,Branst,2016-04-26T17:00:08Z,NONE,,,,,,2116,2016-04-26T17:00:07Z,51.067126,4.185297,51.067126,4.185297,51.067126,4.185297,,,,2016-05-03T10:22:14Z,2016-05-03T10:22:14Z,Branst,,,,,,,435.1,2019-08-28T17:00:07Z,,622,234,,2015_fint,A69-1601-28279
2015 Fint,1,A69-1601,,,Alosa fallax,,42.4,total length,cm,,,,g,,,F,,Branst,,2016-04-26T17:00:07Z,,,wild,,,External tagging,,,,,,,,Branst,2016-04-26T17:00:08Z,NONE,,,,,,2125,2016-04-26T17:00:07Z,51.067126,4.185297,51.067126,4.185297,51.067126,4.185297,,,,2016-05-03T10:53:23Z,2016-05-03T10:53:23Z,Branst,,,,,,,709.7,2019-08-28T17:00:07Z,,622,235,,2015_fint,A69-1601-28280
2015 Fint,1,A69-1601,,,Alosa fallax,,35,total length,cm,,,,g,,,M,,Branst,,2016-04-26T17:00:07Z,,,wild,,,External tagging,,,,,,,,Branst,2016-04-26T17:00:08Z,NONE,,,,,,2112,2016-04-26T17:00:07Z,51.067126,4.185297,51.067126,4.185297,51.067126,4.185297,,,,2016-05-03T10:17:20Z,2016-05-03T10:17:20Z,Branst,,,,,,,335.5,2019-08-28T17:00:07Z,,622,238,,2015_fint,A69-1601-28281
2015 Fint,1,A69-1601,,,Alosa fallax,,38,total length,cm,,,,g,,,M,,Branst,,2016-04-26T17:00:07Z,,,wild,,,External tagging,,,,,,,,Branst,2016-04-26T17:00:08Z,NONE,,,,,,2113,2016-04-26T17:00:07Z,51.067126,4.185297,51.067126,4.185297,51.067126,4.185297,,,,2016-05-03T10:19:00Z,2016-05-03T10:19:00Z,Branst,,,,,,,414.5,2019-08-28T17:00:07Z,,622,239,,2015_fint,A69-1601-28282
2015 Fint,1,A69-1601,,,Alosa fallax,,37.8,total length,cm,,,,g,,,M,,Branst,,2016-04-26T17:00:07Z,,,wild,,,External tagging,,,,,,,,Branst,2016-04-26T17:00:08Z,NONE,,,,,,2115,2016-04-26T17:00:07Z,51.067126,4.185297,51.067126,4.185297,51.067126,4.185297,,,,2016-05-03T10:21:12Z,2016-05-03T10:21:12Z,Branst,,,,,,,398,2019-08-28T17:00:07Z,,622,240,,2015_fint,A69-1601-28283
2015 Fint,1,A69-1601,,,Alosa fallax,,35.7,total length,cm,,,,g,,,M,,Branst,,2016-04-26T17:00:07Z,,,wild,,,External tagging,,,,,,,,Branst,2016-04-26T17:00:08Z,NONE,,,,,,2129,2016-04-26T17:00:07Z,51.067126,4.185297,51.067126,4.185297,51.067126,4.185297,,,,2016-05-03T11:01:22Z,2016-05-03T11:01:22Z,Branst,,,,,,,364,2019-08-28T17:00:07Z,,622,241,,2015_fint,A69-1601-28284
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,,84.8,total length,cm,42,pectoral fin,mm,g,,,F,FV,SO Genk afvoerriool,,2014-10-02T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,317,2014-10-02T00:00:00Z,50.9356423,5.4970086,50.614681,5.604782,,,,,,2019-03-14T10:29:09Z,2016-02-02T11:28:21Z,Uitzet SO1,10.6,horizontal eye diameter,mm,9.8,vertical eye diameter,mm,1445,2019-01-31T00:00:00Z,,18,251,,2013_albertkanaal,A69-1601-26449
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,,90.3,total length,cm,40.8,pectoral fin,mm,g,,,F,FV,SO Genk afvoerriool,,2014-10-02T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,318,2014-10-02T00:00:00Z,50.9356423,5.4970086,50.614681,5.604782,,,,,,2019-03-14T10:29:17Z,2016-02-02T11:28:21Z,Uitzet SO1,11.2,horizontal eye diameter,mm,10.9,vertical eye diameter,mm,1203,2019-01-31T00:00:00Z,,18,252,,2013_albertkanaal,A69-1601-26450
2015 Fint,1,A69-1601,,,Alosa fallax,,39,total length,cm,,,,g,,,M,,Branst,,2016-04-26T17:00:07Z,,,wild,,,External tagging,,,,,,,,Branst,2016-04-26T17:00:08Z,NONE,,,,,,2117,2016-04-26T17:00:07Z,51.067126,4.185297,51.067126,4.185297,51.067126,4.185297,,,,2016-05-03T10:23:50Z,2016-05-03T10:23:50Z,Branst,,,,,,,478.8,2019-08-28T17:00:07Z,,622,273,,2015_fint,A69-1601-28287
2015 Fint,1,A69-1601,,,Alosa fallax,,38.5,total length,cm,,,,g,,,M,,Branst,,2016-04-26T17:00:07Z,,,wild,,,External tagging,,,,,,,,Branst,2016-04-26T17:00:08Z,NONE,,,,,,2114,2016-04-26T17:00:07Z,51.067126,4.185297,51.067126,4.185297,51.067126,4.185297,,,,2016-05-03T10:19:57Z,2016-05-03T10:19:57Z,Branst,,,,,,,423.7,2019-08-28T17:00:07Z,,622,274,,2015_fint,A69-1601-28288
2015 Fint,1,A69-1601,,,Alosa fallax,,35,total length,cm,,,,g,,,M,,Antwerpen,,2016-04-28T07:00:07Z,,,wild,,,External tagging,,,,,,,,Antwerpen,2016-04-28T07:00:08Z,NONE,,,,,,2133,2016-04-28T07:00:07Z,51.210473,4.380928,51.210473,4.380928,51.210473,4.380928,,,,2016-05-03T11:07:45Z,2016-05-03T11:07:45Z,Antwerpen,,,,,,,336,2019-08-30T07:00:07Z,,622,275,,2015_fint,A69-1601-28289
2015 Fint,1,A69-1601,,,Alosa fallax,,41,total length,cm,,,,g,,,M,,Antwerpen,,2016-04-28T07:00:07Z,,,wild,,,External tagging,,,,,,,,Antwerpen,2016-04-28T07:00:08Z,NONE,,,,,,2131,2016-04-28T07:00:07Z,51.210473,4.380928,51.210473,4.380928,51.210473,4.380928,,,,2016-05-03T11:05:30Z,2016-05-03T11:05:30Z,Antwerpen,,,,,,,530,2019-08-30T07:00:07Z,,622,276,,2015_fint,A69-1601-28290
2015 Fint,1,A69-1601,,,Alosa fallax,,35,total length,cm,,,,g,,,M,,Antwerpen,,2016-04-28T07:00:07Z,,,wild,,,External tagging,,,,,,,,Antwerpen,2016-04-28T07:00:08Z,NONE,,,,,,2132,2016-04-28T07:00:07Z,51.210473,4.380928,51.210473,4.380928,51.210473,4.380928,,,,2016-05-03T11:06:43Z,2016-05-03T11:06:43Z,Antwerpen,,,,,,,378,2019-08-30T07:00:07Z,,622,277,,2015_fint,A69-1601-28291
2015 Fint,1,A69-1601,,,Alosa fallax,,42.4,total length,cm,,,,g,,,F,,Branst,,2016-04-26T17:00:07Z,,,wild,,,External tagging,,,,,,,,Branst,2016-04-26T17:00:08Z,NONE,,,,,,2130,2016-04-26T17:00:07Z,51.067126,4.185297,51.067126,4.185297,51.067126,4.185297,,,,2016-05-03T11:02:19Z,2016-05-03T11:02:19Z,Branst,,,,,,,735.1,2019-08-28T17:00:07Z,,622,278,,2015_fint,A69-1601-28292
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,,79.3,total length,cm,40.3,pectoral fin,mm,g,,,F,FV,SO Hasselt afvoerriool,,2014-10-09T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,320,2014-10-08T00:00:00Z,50.9406125,5.3743823,50.614681,5.604782,,,,,,2019-03-14T10:29:29Z,2016-02-02T11:28:21Z,uitzet SO complex Hasselt,10.8,horizontal eye diameter,mm,10.3,vertical eye diameter,mm,919,2019-02-07T00:00:00Z,,18,254,,2013_albertkanaal,A69-1601-26452
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,,73.8,total length,cm,38.6,pectoral fin,mm,g,,,F,FV,SO Hasselt afvoerriool,,2014-10-09T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,321,2014-10-08T00:00:00Z,50.9406125,5.3743823,50.614681,5.604782,,,,,,2019-03-14T10:29:35Z,2016-02-02T11:28:21Z,uitzet SO complex Hasselt,9.3,horizontal eye diameter,mm,9.2,vertical eye diameter,mm,679,2019-02-07T00:00:00Z,,18,255,,2013_albertkanaal,A69-1601-26453
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,,89.2,total length,cm,43.3,pectoral fin,mm,g,,,F,FV,SO Hasselt afvoerriool,,2014-10-09T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,322,2014-10-08T00:00:00Z,50.9406125,5.3743823,50.614681,5.604782,,,,,,2019-03-14T10:30:43Z,2016-02-02T11:28:21Z,uitzet SO complex Hasselt,11.6,horizontal eye diameter,mm,11.4,vertical eye diameter,mm,1284,2019-02-07T00:00:00Z,,18,256,,2013_albertkanaal,A69-1601-26454
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,,82.9,total length,cm,36.2,pectoral fin,mm,g,,,F,FIII,SO Hasselt afvoerriool,,2014-10-09T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,323,2014-10-08T00:00:00Z,50.9406125,5.3743823,50.614681,5.604782,,,,,,2019-03-14T10:30:49Z,2016-02-02T11:28:21Z,uitzet SO complex Hasselt,10.1,horizontal eye diameter,mm,10.3,vertical eye diameter,mm,1228,2019-02-07T00:00:00Z,,18,257,,2013_albertkanaal,A69-1601-26455
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,,89,total length,cm,51.6,pectoral fin,mm,g,,,F,FV,SO Genk afvoerriool,,2014-10-09T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,332,2014-10-09T00:00:00Z,50.9356423,5.4970086,50.614681,5.604782,,,,,,2019-03-14T10:33:25Z,2016-02-02T11:28:21Z,uitzet Genk SO1,12.5,horizontal eye diameter,mm,11.4,vertical eye diameter,mm,1496,2019-02-07T00:00:00Z,,18,266,,2013_albertkanaal,A69-1601-26464
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,,102,total length,cm,45.1,pectoral fin,mm,g,,,F,FIII,SO Genk afvoerriool,,2014-10-09T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,333,2014-10-09T00:00:00Z,50.9356423,5.4970086,50.614681,5.604782,,,,,,2019-03-14T10:33:30Z,2016-02-02T11:28:21Z,uitzet Genk SO1,11.7,horizontal eye diameter,mm,10.5,vertical eye diameter,mm,2241,2019-02-07T00:00:00Z,,18,267,,2013_albertkanaal,A69-1601-26465
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,,73.4,total length,cm,38.9,pectoral fin,mm,g,,,F,FV,SO Genk afvoerriool,,2014-10-09T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,334,2014-10-09T00:00:00Z,50.9356423,5.4970086,50.614681,5.604782,,,,,,2019-03-14T10:33:37Z,2016-02-02T11:28:21Z,uitzet Genk SO1,10,horizontal eye diameter,mm,9.7,vertical eye diameter,mm,730,2019-02-07T00:00:00Z,,18,268,,2013_albertkanaal,A69-1601-26466
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,,80.7,total length,cm,37.6,pectoral fin,mm,g,,,F,FV,SO Genk afvoerriool,,2014-10-09T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,335,2014-10-09T00:00:00Z,50.9356423,5.4970086,50.614681,5.604782,,,,,,2019-03-14T10:33:42Z,2016-02-02T11:28:21Z,uitzet Genk SO1,10.7,horizontal eye diameter,mm,9.9,vertical eye diameter,mm,975,2019-02-07T00:00:00Z,,18,269,,2013_albertkanaal,A69-1601-26467
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,,85.4,total length,cm,41.3,pectoral fin,mm,g,,,F,FV,SO Genk afvoerriool,,2014-10-09T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,336,2014-10-09T00:00:00Z,50.9356423,5.4970086,50.614681,5.604782,,,,,,2019-03-14T10:33:47Z,2016-02-02T11:28:21Z,uitzet Genk SO1,12.1,horizontal eye diameter,mm,11,vertical eye diameter,mm,1387,2019-02-07T00:00:00Z,,18,270,,2013_albertkanaal,A69-1601-26468
2015 Fint,1,A69-1601,,,Alosa fallax,,37.2,total length,cm,,,,g,,,M,,Branst,,2016-04-26T17:00:07Z,,,wild,,,External tagging,,,,,,,,Branst,2016-04-26T17:00:08Z,NONE,,,,,,2126,2016-04-26T17:00:07Z,51.067126,4.185297,51.067126,4.185297,51.067126,4.185297,,,,2016-05-03T10:57:18Z,2016-05-03T10:57:18Z,Branst,,,,,,,393.9,2019-08-28T17:00:07Z,,622,279,,2015_fint,A69-1601-28293
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,,890,total length,mm,41.79,pectoral fin,mm,g,,,f,FV,sluis Genk,,2016-11-21T00:00:00Z,,,wild,,,,,,,,,,,,,,,,,,,2276,2016-11-21T00:00:00Z,50.936,5.492112,51.016368,5.233414,,,,,,2019-03-14T15:14:17Z,2016-12-07T09:29:06Z,HH5,10.06,horizontal eye diameter,mm,10.65,vertical eye diameter,mm,1707,2021-03-22T00:00:00Z,double fyke nets,18,310,,2013_albertkanaal,A69-1601-26493
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,,885,total length,mm,36.95,pectoral fin,mm,g,,,f,FV,sluis Genk,,2016-11-21T00:00:00Z,,,wild,,,,,,,,,,,,,,,,,,,2277,2016-11-21T00:00:00Z,50.936,5.492112,51.016368,5.233414,,,,,,2019-03-14T15:14:28Z,2016-12-07T09:58:18Z,HH5,11.6,horizontal eye diameter,mm,11.05,vertical eye diameter,mm,1464,2021-03-22T00:00:00Z,double fyke nets,18,311,,2013_albertkanaal,A69-1601-26494
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,,906,total length,mm,49.35,pectoral fin,mm,g,,,f,FV,sluis Genk,,2016-11-21T00:00:00Z,,,wild,,,,,,,,,,,,,,,,,,,2278,2016-11-21T00:00:00Z,50.936,5.492112,51.016368,5.233414,,,,,,2019-03-14T15:14:42Z,2016-12-07T10:09:45Z,HH5,10.45,horizontal eye diameter,mm,10.3,vertical eye diameter,mm,1732,2021-03-22T00:00:00Z,double fyke nets,18,312,,2013_albertkanaal,A69-1601-26495
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,,849,total length,mm,39,pectoral fin,mm,g,,,f,FIII,sluis Genk,,2016-11-21T00:00:00Z,,,wild,,,,,,,,,,,,,,,,,,,2279,2016-11-21T00:00:00Z,50.936,5.492112,51.016368,5.233414,,,,,,2019-03-14T15:15:21Z,2016-12-07T10:10:47Z,HH5,9,horizontal eye diameter,mm,9.4,vertical eye diameter,mm,1350,2021-03-22T00:00:00Z,double fyke nets,18,313,,2013_albertkanaal,A69-1601-26496
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,,870,total length,mm,41.65,pectoral fin,mm,g,,,f,FV,sluis Genk,,2016-11-21T00:00:00Z,,,wild,,,,,,,,,,,,,,,,,,,2280,2016-11-21T00:00:00Z,50.936,5.492112,51.016368,5.233414,,,,,,2019-03-14T15:15:58Z,2016-12-07T10:11:53Z,HH5,12.1,horizontal eye diameter,mm,11.4,vertical eye diameter,mm,1389,2021-03-22T00:00:00Z,double fyke nets,18,314,,2013_albertkanaal,A69-1601-26497
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,,878,total length,mm,47.65,pectoral fin,mm,g,,,f,FV,sluis Genk,,2016-11-21T00:00:00Z,,,wild,,,,,,,,,,,,,,,,,,,2281,2016-11-21T00:00:00Z,50.936,5.492112,51.016368,5.233414,,,,,,2019-03-14T15:20:46Z,2016-12-07T10:12:44Z,HH5,8.95,horizontal eye diameter,mm,9.05,vertical eye diameter,mm,1258,2021-03-22T00:00:00Z,double fyke nets,18,315,,2013_albertkanaal,A69-1601-26498
2013 Albertkanaal,1,A69-1601,40,,Anguilla anguilla,,884,total length,mm,35.8,pectoral fin,mm,g,,,f,FIII,sluis Genk,,2016-11-21T00:00:00Z,,,wild,,,,,,,,,,,,,,,,,,,2282,2016-11-21T00:00:00Z,50.936,5.492112,51.016368,5.233414,,,,,,2019-03-14T15:20:59Z,2016-12-07T10:13:35Z,HH5,10.45,horizontal eye diameter,mm,10.25,vertical eye diameter,mm,1332,2021-03-22T00:00:00Z,double fyke nets,18,316,,2013_albertkanaal,A69-1601-26499
2015 PhD Verhelst,1,A69-1601,,,Gadus morhua,,43,total length,cm,,,,,,,,,Wrak Bourrasque,,2017-12-20T11:30:00Z,,,wild,,,,,,,,,,,,,,,,,,,2818,2017-12-20T11:15:00Z,51.50111111,2.55722222,51.50111111,2.55722222,,,,,,2019-03-14T10:15:55Z,2017-12-20T22:32:33Z,Wrak Bourrasque,,,,,,,,2022-04-20T11:15:00Z,Line fishing,17,1807,,2015_phd_verhelst,A69-1601-26508
2013 Albertkanaal,1,A69-1601,,,Anguilla anguilla,,83.7,total length,cm,24.03,pectoral fin,mm,g,,,F,FIV,sluis genk,,2015-09-01T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,2266,2015-09-01T00:00:00Z,50.936,5.492112,50.936,5.492112,,,,,,2016-12-08T08:33:16Z,2016-11-30T10:36:34Z,Genk,10.8,horizontal eye diameter,mm,12.49,vertical eye diameter,mm,1050,2019-12-31T00:00:00Z,,18,321,,2013_albertkanaal,A69-1601-26511
2013 Albertkanaal,1,A69-1601,,,Anguilla anguilla,,83.2,total length,cm,39.6,pectoral fin,mm,g,,,F,FV,sluis genk,,2015-09-01T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,2267,2015-09-01T00:00:00Z,50.936,5.492112,50.936,5.492112,,,,,,2016-12-08T08:34:35Z,2016-11-30T10:38:10Z,Genk,10.85,horizontal eye diameter,mm,9.2,vertical eye diameter,mm,1224.0,2019-12-31T00:00:00Z,,18,322,,2013_albertkanaal,A69-1601-26512
2013 Albertkanaal,1,A69-1601,,,Anguilla anguilla,,77.3,total length,cm,38.3,pectoral fin,mm,g,,,F,FV,sluis genk,,2015-09-01T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,2268,2015-09-01T00:00:00Z,50.936,5.492112,50.936,5.492112,,,,,,2016-12-08T08:35:25Z,2016-11-30T10:39:50Z,Genk,10.3,horizontal eye diameter,mm,10.05,vertical eye diameter,mm,951,2019-12-31T00:00:00Z,,18,323,,2013_albertkanaal,A69-1601-26513
2013 Albertkanaal,1,A69-1601,,,Anguilla anguilla,,75.6,total length,cm,36.2,pectoral fin,mm,g,,,F,FV,sluis genk,,2015-09-01T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,2269,2015-09-01T00:00:00Z,50.936,5.492112,50.936,5.492112,,,,,,2016-12-08T08:36:01Z,2016-11-30T10:40:31Z,Genk,10.1,horizontal eye diameter,mm,9.3,vertical eye diameter,mm,858,2019-12-31T00:00:00Z,,18,324,,2013_albertkanaal,A69-1601-26514
2013 Albertkanaal,1,A69-1601,,,Anguilla anguilla,,67.7,total length,cm,36.2,pectoral fin,mm,g,,,F,FV,sluis genk,,2015-09-01T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,2270,2015-09-01T00:00:00Z,50.936,5.492112,50.936,5.492112,,,,,,2016-12-08T08:36:30Z,2016-11-30T10:41:13Z,Genk,9.1,horizontal eye diameter,mm,8.1,vertical eye diameter,mm,627,2019-12-31T00:00:00Z,,18,325,,2013_albertkanaal,A69-1601-26515
2013 Albertkanaal,1,A69-1601,,,Anguilla anguilla,,95.7,total length,cm,43.3,pectoral fin,mm,g,,,F,FV,sluis genk,,2015-09-01T00:00:00Z,; durif_index :,,wild,,,INTERNAL TAGGING,,,,,,,,,,,,,,,,2271,2015-09-01T00:00:00Z,50.936,5.492112,50.936,5.492112,,,,,,2016-12-08T08:37:11Z,2016-11-30T10:41:57Z,Genk,11.5,horizontal eye diameter,mm,12.1,vertical eye diameter,mm,1970,2019-12-31T00:00:00Z,,18,326,,2013_albertkanaal,A69-1601-26516
