eventid,occurrenceid,measurementtype,measurementvalue,measurementunit
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509230:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509227:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509226:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509225:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509224:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509222:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509221:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509220:occurrence-detections,transmitter sensor value,61,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509218:occurrence-detections,transmitter sensor value,56,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509216:occurrence-detections,transmitter sensor value,47,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509215:occurrence-detections,transmitter sensor value,41,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509214:occurrence-detections,transmitter sensor value,53,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509213:occurrence-detections,transmitter sensor value,54,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509212:occurrence-detections,transmitter sensor value,51,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509210:occurrence-detections,transmitter sensor value,50,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509209:occurrence-detections,transmitter sensor value,56,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509208:occurrence-detections,transmitter sensor value,56,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509207:occurrence-detections,transmitter sensor value,57,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509206:occurrence-detections,transmitter sensor value,56,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509205:occurrence-detections,transmitter sensor value,56,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509204:occurrence-detections,transmitter sensor value,43,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509203:occurrence-detections,transmitter sensor value,38,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509202:occurrence-detections,transmitter sensor value,37,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509200:occurrence-detections,transmitter sensor value,40,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509198:occurrence-detections,transmitter sensor value,49,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509196:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509195:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509192:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509191:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509190:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509187:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509186:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509185:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509184:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509183:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509182:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509181:occurrence-detections,transmitter sensor value,63,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509179:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509177:occurrence-detections,transmitter sensor value,63,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509176:occurrence-detections,transmitter sensor value,63,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509175:occurrence-detections,transmitter sensor value,63,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509173:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509172:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509171:occurrence-detections,transmitter sensor value,63,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509169:occurrence-detections,transmitter sensor value,63,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509168:occurrence-detections,transmitter sensor value,63,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509167:occurrence-detections,transmitter sensor value,63,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509166:occurrence-detections,transmitter sensor value,63,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509165:occurrence-detections,transmitter sensor value,63,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509164:occurrence-detections,transmitter sensor value,63,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509163:occurrence-detections,transmitter sensor value,63,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509162:occurrence-detections,transmitter sensor value,63,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509161:occurrence-detections,transmitter sensor value,63,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509160:occurrence-detections,transmitter sensor value,63,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509159:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509158:occurrence-detections,transmitter sensor value,62,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509156:occurrence-detections,transmitter sensor value,51,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509154:occurrence-detections,transmitter sensor value,41,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509153:occurrence-detections,transmitter sensor value,35,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509152:occurrence-detections,transmitter sensor value,28,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509150:occurrence-detections,transmitter sensor value,29,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509147:occurrence-detections,transmitter sensor value,34,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509146:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509145:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509143:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509142:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509141:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509140:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509139:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509138:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509136:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509134:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509132:occurrence-detections,transmitter sensor value,66,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509131:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509130:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509128:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509126:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509125:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509124:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509122:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509121:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509120:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509119:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509118:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509117:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509116:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509115:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509114:occurrence-detections,transmitter sensor value,67,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510248:occurrence-detections,transmitter sensor value,54,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510246:occurrence-detections,transmitter sensor value,22,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510244:occurrence-detections,transmitter sensor value,19,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510240:occurrence-detections,transmitter sensor value,20,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510235:occurrence-detections,transmitter sensor value,21,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510234:occurrence-detections,transmitter sensor value,19,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510233:occurrence-detections,transmitter sensor value,21,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510232:occurrence-detections,transmitter sensor value,51,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510231:occurrence-detections,transmitter sensor value,51,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510214:occurrence-detections,transmitter sensor value,4,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510211:occurrence-detections,transmitter sensor value,5,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510210:occurrence-detections,transmitter sensor value,8,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510201:occurrence-detections,transmitter sensor value,1,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510189:occurrence-detections,transmitter sensor value,2,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510187:occurrence-detections,transmitter sensor value,2,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510180:occurrence-detections,transmitter sensor value,2,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510179:occurrence-detections,transmitter sensor value,2,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510177:occurrence-detections,transmitter sensor value,2,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510172:occurrence-detections,transmitter sensor value,2,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510169:occurrence-detections,transmitter sensor value,2,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510167:occurrence-detections,transmitter sensor value,2,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510151:occurrence-detections,transmitter sensor value,3,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510133:occurrence-detections,transmitter sensor value,2,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510129:occurrence-detections,transmitter sensor value,3,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510123:occurrence-detections,transmitter sensor value,4,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510117:occurrence-detections,transmitter sensor value,41,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510112:occurrence-detections,transmitter sensor value,14,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510111:occurrence-detections,transmitter sensor value,14,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510109:occurrence-detections,transmitter sensor value,13,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510108:occurrence-detections,transmitter sensor value,15,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510107:occurrence-detections,transmitter sensor value,15,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510104:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510103:occurrence-detections,transmitter sensor value,8,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510101:occurrence-detections,transmitter sensor value,9,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510099:occurrence-detections,transmitter sensor value,7,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510097:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510096:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510094:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510092:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510091:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510088:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510087:occurrence-detections,transmitter sensor value,11,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510086:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510084:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510082:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510080:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510079:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510078:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510077:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510076:occurrence-detections,transmitter sensor value,11,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510074:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510072:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510069:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510068:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510067:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510066:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510064:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510063:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510062:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510060:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510059:occurrence-detections,transmitter sensor value,9,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510056:occurrence-detections,transmitter sensor value,5,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510055:occurrence-detections,transmitter sensor value,3,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510054:occurrence-detections,transmitter sensor value,2,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510052:occurrence-detections,transmitter sensor value,4,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510051:occurrence-detections,transmitter sensor value,2,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510050:occurrence-detections,transmitter sensor value,4,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510049:occurrence-detections,transmitter sensor value,2,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510046:occurrence-detections,transmitter sensor value,12,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510043:occurrence-detections,transmitter sensor value,26,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510039:occurrence-detections,transmitter sensor value,46,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510038:occurrence-detections,transmitter sensor value,52,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510036:occurrence-detections,transmitter sensor value,48,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510035:occurrence-detections,transmitter sensor value,33,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510033:occurrence-detections,transmitter sensor value,14,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510032:occurrence-detections,transmitter sensor value,12,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510031:occurrence-detections,transmitter sensor value,27,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510030:occurrence-detections,transmitter sensor value,36,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510029:occurrence-detections,transmitter sensor value,23,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510027:occurrence-detections,transmitter sensor value,10,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510024:occurrence-detections,transmitter sensor value,55,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510022:occurrence-detections,transmitter sensor value,48,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510021:occurrence-detections,transmitter sensor value,19,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510019:occurrence-detections,transmitter sensor value,12,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510017:occurrence-detections,transmitter sensor value,5,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510016:occurrence-detections,transmitter sensor value,4,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510013:occurrence-detections,transmitter sensor value,3,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510011:occurrence-detections,transmitter sensor value,4,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510010:occurrence-detections,transmitter sensor value,3,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510009:occurrence-detections,transmitter sensor value,39,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510007:occurrence-detections,transmitter sensor value,58,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510006:occurrence-detections,transmitter sensor value,44,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510005:occurrence-detections,transmitter sensor value,38,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510003:occurrence-detections,transmitter sensor value,14,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510002:occurrence-detections,transmitter sensor value,49,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46510000:occurrence-detections,transmitter sensor value,27,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509997:occurrence-detections,transmitter sensor value,22,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509996:occurrence-detections,transmitter sensor value,32,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509993:occurrence-detections,transmitter sensor value,31,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509991:occurrence-detections,transmitter sensor value,37,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509989:occurrence-detections,transmitter sensor value,38,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509988:occurrence-detections,transmitter sensor value,32,ADC
urn:catalog:etn:albert:2968:occurrence-detections,urn:catalog:etn:2013_albertkanaal:728:46509987:occurrence-detections,transmitter sensor value,29,ADC
