eventid,occurrenceid,measurementtype,measurementvalue,measurementunit
urn:catalog:etn:bpns:1549:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1550:event-receiver-deployment,"",receiver status,broken,""
urn:catalog:etn:bpns:1550:event-receiver-deployment,"",receiver drop dead date,2016-09-26,""
urn:catalog:etn:bpns:1550:event-receiver-deployment,"",receiver id,VR2W-108474,""
urn:catalog:etn:bpns:1550:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1551:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:bpns:1551:event-receiver-deployment,"",receiver id,VR2W-123829,""
urn:catalog:etn:bpns:1551:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1551:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.39967, longitude: 3.17367",""
urn:catalog:etn:bpns:1553:event-receiver-deployment,"",receiver drop dead date,2016-09-26,""
urn:catalog:etn:bpns:1553:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1553:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:bpns:1553:event-receiver-deployment,"",receiver id,VR2W-110779,""
urn:catalog:etn:bpns:1553:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.43250, longitude: 2.80200",""
urn:catalog:etn:bpns:1554:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:bpns:1554:event-receiver-deployment,"",receiver id,VR2W-114312,""
urn:catalog:etn:bpns:1554:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1554:event-receiver-deployment,"",receiver drop dead date,2016-09-26,""
urn:catalog:etn:bpns:1555:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1555:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.46117, longitude: 3.10700",""
urn:catalog:etn:bpns:1555:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:bpns:1555:event-receiver-deployment,"",receiver id,VR2W-110784,""
urn:catalog:etn:bpns:1555:event-receiver-deployment,"",receiver drop dead date,2016-09-26,""
urn:catalog:etn:bpns:1556:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:bpns:1556:event-receiver-deployment,"",receiver id,VR2W-123823,""
urn:catalog:etn:bpns:1556:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1557:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1557:event-receiver-deployment,"",receiver id,VR2W-123826,""
urn:catalog:etn:bpns:1557:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:bpns:1557:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.37617, longitude: 3.17867",""
urn:catalog:etn:bpns:1557:event-receiver-deployment,"",receiver drop dead date,2016-09-26,""
urn:catalog:etn:bpns:1631:event-receiver-deployment,"",receiver drop dead date,2016-12-29,""
urn:catalog:etn:bpns:1631:event-receiver-deployment,"",receiver id,VR2W-115428,""
urn:catalog:etn:bpns:1631:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1631:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:bpns:1633:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:bpns:1633:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1633:event-receiver-deployment,"",receiver id,VR2W-127110,""
urn:catalog:etn:bpns:1633:event-receiver-deployment,"",receiver drop dead date,2017-01-06,""
urn:catalog:etn:bpns:1634:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1634:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.39550, longitude: 2.49650",""
urn:catalog:etn:bpns:1634:event-receiver-deployment,"",receiver drop dead date,2017-01-08,""
urn:catalog:etn:bpns:1634:event-receiver-deployment,"",receiver id,VR2Tx-480061,""
urn:catalog:etn:bpns:1634:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:bpns:1635:event-receiver-deployment,"",receiver drop dead date,2017-01-26,""
urn:catalog:etn:bpns:1635:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1635:event-receiver-deployment,"",receiver id,VR2W-114258,""
urn:catalog:etn:bpns:1635:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.37617, longitude: 3.17867",""
urn:catalog:etn:bpns:1635:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:bpns:1651:event-receiver-deployment,"",receiver id,VR2C-450114,""
urn:catalog:etn:bpns:1651:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:bpns:1651:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1651:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.67167, longitude: 2.79697",""
urn:catalog:etn:bpns:1652:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:bpns:1652:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1652:event-receiver-deployment,"",receiver id,VR2C-450116,""
urn:catalog:etn:bpns:1653:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1653:event-receiver-deployment,"",receiver id,VR2W-106251,""
urn:catalog:etn:bpns:1653:event-receiver-deployment,"",receiver status,broken,""
urn:catalog:etn:bpns:1653:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35633, longitude: 2.51867",""
urn:catalog:etn:bpns:1654:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1654:event-receiver-deployment,"",receiver id,VR2W-110783,""
urn:catalog:etn:bpns:1654:event-receiver-deployment,"",receiver status,broken,""
urn:catalog:etn:bpns:1655:event-receiver-deployment,"",receiver id,VR2W-110783,""
urn:catalog:etn:bpns:1655:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1655:event-receiver-deployment,"",receiver status,broken,""
urn:catalog:etn:bpns:1668:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1668:event-receiver-deployment,"",receiver status,broken,""
urn:catalog:etn:bpns:1668:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.56667, longitude: 2.98333",""
urn:catalog:etn:bpns:1668:event-receiver-deployment,"",receiver id,VR2C-450111,""
urn:catalog:etn:bpns:1677:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.40660, longitude: 3.45900",""
urn:catalog:etn:bpns:1677:event-receiver-deployment,"",receiver id,VR2AR-545564,""
urn:catalog:etn:bpns:1677:event-receiver-deployment,"",receiver status,returned to manufacturer,""
urn:catalog:etn:bpns:1677:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1678:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.43250, longitude: 2.80200",""
urn:catalog:etn:bpns:1678:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:bpns:1678:event-receiver-deployment,"",receiver id,VR2W-110779,""
urn:catalog:etn:bpns:1678:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1679:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1679:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.43250, longitude: 2.80200",""
urn:catalog:etn:bpns:1679:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:bpns:1679:event-receiver-deployment,"",receiver id,VR2W-110779,""
urn:catalog:etn:bpns:1680:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:bpns:1680:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1680:event-receiver-deployment,"",receiver id,VR2W-110779,""
urn:catalog:etn:bpns:1680:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.43250, longitude: 2.80200",""
urn:catalog:etn:bpns:1681:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1681:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.46117, longitude: 3.10700",""
urn:catalog:etn:bpns:1681:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:bpns:1681:event-receiver-deployment,"",receiver id,VR2W-110784,""
urn:catalog:etn:bpns:1682:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1682:event-receiver-deployment,"",receiver id,VR2W-110784,""
urn:catalog:etn:bpns:1682:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.46117, longitude: 3.10700",""
urn:catalog:etn:bpns:1682:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:bpns:1686:event-receiver-deployment,"",receiver status,broken,""
urn:catalog:etn:bpns:1686:event-receiver-deployment,"",receiver id,VR2W-108474,""
urn:catalog:etn:bpns:1686:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1686:event-receiver-deployment,"",receiver drop dead date,2016-09-26,""
urn:catalog:etn:bpns:1688:event-receiver-deployment,"",receiver drop dead date,2016-07-28,""
urn:catalog:etn:bpns:1688:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1688:event-receiver-deployment,"",receiver id,VR2AR-545718,""
urn:catalog:etn:bpns:1688:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:bpns:1689:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.67167, longitude: 2.79697",""
urn:catalog:etn:bpns:1689:event-receiver-deployment,"",receiver id,VR2C-450114,""
urn:catalog:etn:bpns:1689:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:bpns:1689:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1690:event-receiver-deployment,"",receiver drop dead date,2015-04-21,""
urn:catalog:etn:bpns:1690:event-receiver-deployment,"",receiver id,VR2C-450136,""
urn:catalog:etn:bpns:1690:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:bpns:1690:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1704:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1704:event-receiver-deployment,"",receiver id,VR2W-114312,""
urn:catalog:etn:bpns:1704:event-receiver-deployment,"",receiver drop dead date,2016-09-26,""
urn:catalog:etn:bpns:1704:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:bpns:1705:event-receiver-deployment,"",receiver drop dead date,2016-12-29,""
urn:catalog:etn:bpns:1705:event-receiver-deployment,"",receiver id,VR2W-115428,""
urn:catalog:etn:bpns:1705:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:bpns:1705:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1706:event-receiver-deployment,"",receiver drop dead date,2016-12-29,""
urn:catalog:etn:bpns:1706:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:bpns:1706:event-receiver-deployment,"",receiver id,VR2W-115428,""
urn:catalog:etn:bpns:1706:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1707:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1707:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:bpns:1707:event-receiver-deployment,"",receiver id,VR2W-115428,""
urn:catalog:etn:bpns:1707:event-receiver-deployment,"",receiver drop dead date,2016-12-29,""
urn:catalog:etn:bpns:1786:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:bpns:1786:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.16017, longitude: 2.69183",""
urn:catalog:etn:bpns:1786:event-receiver-deployment,"",receiver id,VR2W-123814,""
urn:catalog:etn:bpns:1786:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1786:event-receiver-deployment,"",receiver drop dead date,2017-02-06,""
urn:catalog:etn:bpns:1796:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1796:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:bpns:1796:event-receiver-deployment,"",receiver drop dead date,2016-09-26,""
urn:catalog:etn:bpns:1796:event-receiver-deployment,"",receiver id,VR2W-123826,""
urn:catalog:etn:bpns:1797:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:bpns:1797:event-receiver-deployment,"",receiver id,VR2W-123826,""
urn:catalog:etn:bpns:1797:event-receiver-deployment,"",receiver drop dead date,2016-09-26,""
urn:catalog:etn:bpns:1797:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1798:event-receiver-deployment,"",receiver status,broken,""
urn:catalog:etn:bpns:1798:event-receiver-deployment,"",receiver drop dead date,2015-09-18,""
urn:catalog:etn:bpns:1798:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.48533, longitude: 2.29867",""
urn:catalog:etn:bpns:1798:event-receiver-deployment,"",receiver id,VR2W-123833,""
urn:catalog:etn:bpns:1798:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1836:event-receiver-deployment,"",receiver id,VR2W-127111,""
urn:catalog:etn:bpns:1836:event-receiver-deployment,"",receiver status,lost,""
urn:catalog:etn:bpns:1836:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1836:event-receiver-deployment,"",receiver drop dead date,2016-08-11,""
urn:catalog:etn:bpns:1836:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.64933, longitude: 2.53383",""
urn:catalog:etn:bpns:1841:event-receiver-deployment,"",receiver drop dead date,2016-12-29,""
urn:catalog:etn:bpns:1841:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1841:event-receiver-deployment,"",receiver id,VR2W-115428,""
urn:catalog:etn:bpns:1841:event-receiver-deployment,"",receiver status,available,""
urn:catalog:etn:bpns:1843:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:bpns:1843:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.39967, longitude: 3.17367",""
urn:catalog:etn:bpns:1843:event-receiver-deployment,"",receiver id,VR2W-123829,""
urn:catalog:etn:bpns:1843:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1844:event-receiver-deployment,"",receiver id,VR2W-110778,""
urn:catalog:etn:bpns:1844:event-receiver-deployment,"",receiver drop dead date,2017-05-13,""
urn:catalog:etn:bpns:1844:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1844:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.35067, longitude: 2.70367",""
urn:catalog:etn:bpns:1844:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:bpns:1845:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1845:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:bpns:1845:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.39967, longitude: 3.17367",""
urn:catalog:etn:bpns:1845:event-receiver-deployment,"",receiver id,VR2W-123829,""
urn:catalog:etn:bpns:1846:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:bpns:1846:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.39967, longitude: 3.17367",""
urn:catalog:etn:bpns:1846:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1846:event-receiver-deployment,"",receiver id,VR2W-123829,""
urn:catalog:etn:bpns:1847:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.39967, longitude: 3.17367",""
urn:catalog:etn:bpns:1847:event-receiver-deployment,"",receiver id,VR2W-123829,""
urn:catalog:etn:bpns:1847:event-receiver-deployment,"",receiver status,active,""
urn:catalog:etn:bpns:1847:event-receiver-deployment,"",receiver drop dead date,2016-09-26,""
urn:catalog:etn:bpns:1847:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1848:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1848:event-receiver-deployment,"",receiver id,VR2W-110783,""
urn:catalog:etn:bpns:1848:event-receiver-deployment,"",receiver status,broken,""
urn:catalog:etn:bpns:1855:event-receiver-deployment,"",receiver type,acoustic telemetry,""
urn:catalog:etn:bpns:1855:event-receiver-deployment,"",receiver status,returned to manufacturer,""
urn:catalog:etn:bpns:1855:event-receiver-deployment,"",receiver intended coordinates,"latitude: 51.40839, longitude: 3.45679",""
urn:catalog:etn:bpns:1855:event-receiver-deployment,"",receiver id,VR2AR-545588,""
